,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
0,relu,1.0,"(100,)",adaptive,0.001,200,adam,0.7758560447239693
1,relu,1.0,"(100,)",invscaling,0.001,200,adam,0.7758560447239693
2,relu,1.0,"(100,)",constant,0.001,200,adam,0.7758560447239693
3,logistic,0.01,"(20,)",constant,0.01,100,adam,0.7733665269042628
4,logistic,0.01,"(20,)",invscaling,0.01,100,adam,0.7733665269042628
5,logistic,0.01,"(20,)",adaptive,0.01,100,adam,0.7733665269042628
6,logistic,0.01,"(20,)",invscaling,0.01,200,adam,0.7731918238993711
7,logistic,0.01,"(20,)",adaptive,0.01,200,adam,0.7731918238993711
8,logistic,0.01,"(20,)",constant,0.01,200,adam,0.7731918238993711
9,tanh,1.0,"(100,)",adaptive,0.1,100,sgd,0.7689116002795249
10,tanh,1.0,"(100,)",constant,0.1,100,sgd,0.7689116002795249
11,relu,0.1,"(100,)",invscaling,0.001,200,adam,0.7688679245283019
12,relu,0.1,"(100,)",adaptive,0.001,200,adam,0.7688679245283019
13,relu,0.1,"(100,)",constant,0.001,200,adam,0.7688679245283019
14,relu,1e-05,"(100,)",invscaling,0.001,200,adam,0.7688242487770789
15,relu,0.001,"(100,)",adaptive,0.001,200,adam,0.7688242487770789
16,relu,1e-05,"(100,)",constant,0.001,200,adam,0.7688242487770789
17,relu,1e-05,"(100,)",adaptive,0.001,200,adam,0.7688242487770789
18,relu,0.001,"(100,)",constant,0.001,200,adam,0.7688242487770789
19,relu,0.001,"(100,)",invscaling,0.001,200,adam,0.7688242487770789
20,logistic,0.001,"(20,)",constant,0.01,100,adam,0.7686495457721872
21,logistic,0.001,"(20,)",invscaling,0.01,100,adam,0.7686495457721872
22,logistic,0.001,"(20,)",adaptive,0.01,100,adam,0.7686495457721872
23,logistic,1e-05,"(20,)",invscaling,0.01,200,adam,0.7686058700209644
24,logistic,1e-05,"(20,)",adaptive,0.01,200,adam,0.7686058700209644
25,logistic,0.0001,"(20,)",invscaling,0.01,200,adam,0.7686058700209644
26,logistic,0.001,"(20,)",adaptive,0.01,200,adam,0.7686058700209644
27,logistic,0.001,"(20,)",constant,0.01,200,adam,0.7686058700209644
28,logistic,0.001,"(20,)",invscaling,0.01,200,adam,0.7686058700209644
29,logistic,0.0001,"(20,)",adaptive,0.01,200,adam,0.7686058700209644
30,logistic,0.0001,"(20,)",constant,0.01,200,adam,0.7686058700209644
31,logistic,1e-05,"(20,)",constant,0.01,200,adam,0.7686058700209644
32,tanh,1.0,"(100,)",constant,0.01,1000,sgd,0.766553109713487
33,tanh,1.0,"(100,)",adaptive,0.01,1000,sgd,0.766553109713487
34,relu,0.0001,"(100,)",adaptive,0.001,200,adam,0.7665094339622642
35,relu,0.0001,"(100,)",invscaling,0.001,200,adam,0.7665094339622642
36,relu,0.0001,"(100,)",constant,0.001,200,adam,0.7665094339622642
37,relu,0.01,"(100,)",invscaling,0.001,200,adam,0.7665094339622642
38,relu,0.01,"(100,)",adaptive,0.001,200,adam,0.7665094339622642
39,relu,0.01,"(100,)",constant,0.001,200,adam,0.7665094339622642
40,relu,1.0,"(100,)",adaptive,0.1,100,sgd,0.7664657582110412
41,relu,1.0,"(100,)",constant,0.1,100,sgd,0.7664657582110412
42,logistic,1e-05,"(20,)",invscaling,0.01,100,adam,0.7663347309573725
43,logistic,1e-05,"(20,)",adaptive,0.01,100,adam,0.7663347309573725
44,logistic,1e-05,"(20,)",constant,0.01,100,adam,0.7663347309573725
45,logistic,0.0001,"(20,)",invscaling,0.01,100,adam,0.7663347309573725
46,logistic,0.0001,"(20,)",adaptive,0.01,100,adam,0.7663347309573725
47,logistic,0.0001,"(20,)",constant,0.01,100,adam,0.7663347309573725
48,tanh,0.1,"(100,)",adaptive,0.1,100,sgd,0.7642382948986722
49,tanh,0.1,"(100,)",constant,0.1,100,sgd,0.7642382948986722
50,logistic,0.0001,"(20,)",adaptive,0.1,200,sgd,0.7641946191474493
51,logistic,1e-05,"(20,)",constant,0.1,200,sgd,0.7641946191474493
52,logistic,0.001,"(20,)",constant,0.1,200,sgd,0.7641946191474493
53,logistic,1e-05,"(20,)",adaptive,0.1,200,sgd,0.7641946191474493
54,logistic,0.01,"(20,)",adaptive,0.1,200,sgd,0.7641946191474493
55,logistic,0.01,"(20,)",constant,0.1,200,sgd,0.7641946191474493
56,logistic,0.0001,"(20,)",constant,0.1,200,sgd,0.7641946191474493
57,logistic,0.001,"(20,)",adaptive,0.1,200,sgd,0.7641946191474493
58,relu,1.0,"(20,)",adaptive,0.1,100,sgd,0.7640199161425577
59,relu,1.0,"(20,)",constant,0.1,100,sgd,0.7640199161425577
60,relu,10.0,"(20,)",constant,0.0001,200,lbfgs,0.7639325646401118
61,relu,10.0,"(20,)",adaptive,0.1,200,lbfgs,0.7639325646401118
62,relu,10.0,"(20,)",constant,10.0,200,lbfgs,0.7639325646401118
63,relu,10.0,"(20,)",invscaling,0.001,200,lbfgs,0.7639325646401118
64,relu,10.0,"(20,)",invscaling,0.01,200,lbfgs,0.7639325646401118
65,relu,10.0,"(20,)",adaptive,10.0,200,lbfgs,0.7639325646401118
66,relu,10.0,"(20,)",invscaling,0.0001,200,lbfgs,0.7639325646401118
67,relu,10.0,"(20,)",constant,1.0,200,lbfgs,0.7639325646401118
68,relu,10.0,"(20,)",adaptive,1.0,200,lbfgs,0.7639325646401118
69,relu,10.0,"(20,)",adaptive,0.01,200,lbfgs,0.7639325646401118
70,relu,10.0,"(20,)",constant,0.1,200,lbfgs,0.7639325646401118
71,relu,10.0,"(20,)",invscaling,0.1,200,lbfgs,0.7639325646401118
72,relu,10.0,"(20,)",constant,0.001,200,lbfgs,0.7639325646401118
73,relu,10.0,"(20,)",constant,0.01,200,lbfgs,0.7639325646401118
74,relu,10.0,"(20,)",invscaling,10.0,200,lbfgs,0.7639325646401118
75,relu,10.0,"(20,)",adaptive,0.0001,200,lbfgs,0.7639325646401118
76,relu,10.0,"(20,)",invscaling,1.0,200,lbfgs,0.7639325646401118
77,relu,10.0,"(20,)",adaptive,0.001,200,lbfgs,0.7639325646401118
78,relu,10.0,"(100,)",adaptive,0.0001,100,lbfgs,0.763845213137666
79,relu,10.0,"(100,)",adaptive,0.001,100,lbfgs,0.763845213137666
80,relu,10.0,"(100,)",constant,1.0,100,lbfgs,0.763845213137666
81,relu,10.0,"(100,)",adaptive,1.0,100,lbfgs,0.763845213137666
82,logistic,1.0,"(20,)",adaptive,1.0,100,sgd,0.763845213137666
83,relu,10.0,"(100,)",invscaling,0.001,100,lbfgs,0.763845213137666
84,relu,10.0,"(100,)",invscaling,0.01,100,lbfgs,0.763845213137666
85,relu,10.0,"(100,)",invscaling,10.0,100,lbfgs,0.763845213137666
86,logistic,0.1,"(20,)",adaptive,0.01,200,adam,0.763845213137666
87,relu,10.0,"(100,)",invscaling,0.1,100,lbfgs,0.763845213137666
88,relu,10.0,"(100,)",constant,0.01,100,lbfgs,0.763845213137666
89,logistic,0.1,"(20,)",constant,0.01,200,adam,0.763845213137666
90,relu,10.0,"(100,)",constant,10.0,100,lbfgs,0.763845213137666
91,relu,10.0,"(100,)",adaptive,0.01,100,lbfgs,0.763845213137666
92,relu,10.0,"(100,)",constant,0.0001,100,lbfgs,0.763845213137666
93,relu,10.0,"(100,)",adaptive,0.1,100,lbfgs,0.763845213137666
94,logistic,0.1,"(20,)",invscaling,0.01,200,adam,0.763845213137666
95,relu,10.0,"(100,)",constant,0.001,100,lbfgs,0.763845213137666
96,relu,10.0,"(100,)",adaptive,10.0,100,lbfgs,0.763845213137666
97,relu,10.0,"(100,)",invscaling,1.0,100,lbfgs,0.763845213137666
98,relu,10.0,"(100,)",constant,0.1,100,lbfgs,0.763845213137666
99,relu,10.0,"(100,)",invscaling,0.0001,100,lbfgs,0.763845213137666
100,tanh,0.0001,"(100,)",adaptive,0.1,100,sgd,0.7618798043326345
101,tanh,1e-05,"(100,)",constant,0.1,100,sgd,0.7618798043326345
102,tanh,0.01,"(100,)",adaptive,0.1,100,sgd,0.7618798043326345
103,tanh,0.0001,"(100,)",constant,0.1,100,sgd,0.7618798043326345
104,tanh,1e-05,"(100,)",adaptive,0.1,100,sgd,0.7618798043326345
105,tanh,0.001,"(100,)",adaptive,0.1,100,sgd,0.7618798043326345
106,tanh,0.001,"(100,)",constant,0.1,100,sgd,0.7618798043326345
107,tanh,0.01,"(100,)",constant,0.1,100,sgd,0.7618798043326345
108,tanh,0.01,"(100,)",constant,0.001,1000,adam,0.7617487770789657
109,tanh,0.01,"(100,)",adaptive,0.001,1000,adam,0.7617487770789657
110,tanh,0.01,"(100,)",invscaling,0.001,1000,adam,0.7617487770789657
111,relu,10.0,"(20,)",invscaling,0.0001,1000,lbfgs,0.7615740740740741
112,relu,10.0,"(20,)",constant,10.0,1000,lbfgs,0.7615740740740741
113,relu,10.0,"(20,)",invscaling,0.1,1000,lbfgs,0.7615740740740741
114,relu,10.0,"(20,)",invscaling,10.0,1000,lbfgs,0.7615740740740741
115,relu,10.0,"(20,)",adaptive,1.0,1000,lbfgs,0.7615740740740741
116,relu,10.0,"(20,)",adaptive,0.1,1000,lbfgs,0.7615740740740741
117,relu,10.0,"(20,)",invscaling,1.0,1000,lbfgs,0.7615740740740741
118,relu,10.0,"(20,)",constant,0.001,1000,lbfgs,0.7615740740740741
119,relu,10.0,"(20,)",constant,0.01,1000,lbfgs,0.7615740740740741
120,relu,10.0,"(20,)",constant,0.1,1000,lbfgs,0.7615740740740741
121,relu,10.0,"(20,)",adaptive,0.001,1000,lbfgs,0.7615740740740741
122,relu,10.0,"(20,)",adaptive,0.0001,1000,lbfgs,0.7615740740740741
123,relu,10.0,"(20,)",adaptive,0.01,1000,lbfgs,0.7615740740740741
124,relu,10.0,"(20,)",constant,1.0,1000,lbfgs,0.7615740740740741
125,relu,10.0,"(20,)",constant,0.0001,1000,lbfgs,0.7615740740740741
126,relu,10.0,"(20,)",invscaling,0.001,1000,lbfgs,0.7615740740740741
127,relu,10.0,"(20,)",adaptive,10.0,1000,lbfgs,0.7615740740740741
128,relu,10.0,"(20,)",invscaling,0.01,1000,lbfgs,0.7615740740740741
129,relu,10.0,"(20,)",constant,0.1,200,sgd,0.7614867225716282
130,relu,10.0,"(20,)",constant,0.1,1000,sgd,0.7614867225716282
131,logistic,1.0,"(100,)",invscaling,0.0001,100,lbfgs,0.7594339622641509
132,logistic,1.0,"(100,)",constant,0.001,100,lbfgs,0.7594339622641509
133,logistic,1.0,"(100,)",constant,0.0001,100,lbfgs,0.7594339622641509
134,logistic,1.0,"(100,)",constant,10.0,100,lbfgs,0.7594339622641509
135,logistic,1.0,"(100,)",invscaling,0.1,100,lbfgs,0.7594339622641509
136,relu,0.01,"(100,)",invscaling,1.0,1000,sgd,0.7594339622641509
137,logistic,1.0,"(100,)",constant,0.1,100,lbfgs,0.7594339622641509
138,logistic,1.0,"(100,)",invscaling,0.01,100,lbfgs,0.7594339622641509
139,logistic,1.0,"(100,)",constant,1.0,100,lbfgs,0.7594339622641509
140,relu,1e-05,"(100,)",invscaling,1.0,1000,sgd,0.7594339622641509
141,logistic,1.0,"(100,)",invscaling,1.0,100,lbfgs,0.7594339622641509
142,logistic,1.0,"(100,)",invscaling,10.0,100,lbfgs,0.7594339622641509
143,tanh,1.0,"(20,)",adaptive,0.01,1000,sgd,0.7594339622641509
144,logistic,1.0,"(100,)",constant,0.01,100,lbfgs,0.7594339622641509
145,logistic,1.0,"(100,)",invscaling,0.001,100,lbfgs,0.7594339622641509
146,relu,0.001,"(100,)",invscaling,1.0,1000,sgd,0.7594339622641509
147,logistic,1.0,"(100,)",adaptive,0.001,100,lbfgs,0.7594339622641509
148,logistic,1.0,"(100,)",adaptive,10.0,100,lbfgs,0.7594339622641509
149,logistic,1.0,"(100,)",adaptive,0.0001,100,lbfgs,0.7594339622641509
150,relu,0.1,"(100,)",invscaling,1.0,1000,sgd,0.7594339622641509
151,relu,0.0001,"(100,)",invscaling,1.0,1000,sgd,0.7594339622641509
152,logistic,1.0,"(100,)",adaptive,0.01,100,lbfgs,0.7594339622641509
153,logistic,1.0,"(100,)",adaptive,0.1,100,lbfgs,0.7594339622641509
154,logistic,1.0,"(100,)",adaptive,1.0,100,lbfgs,0.7594339622641509
155,relu,1.0,"(100,)",constant,0.01,1000,sgd,0.759390286512928
156,relu,1.0,"(100,)",adaptive,0.01,1000,sgd,0.759390286512928
157,relu,0.1,"(100,)",adaptive,0.01,200,sgd,0.7593466107617051
158,logistic,0.01,"(20,)",constant,0.001,1000,adam,0.7593466107617051
159,logistic,0.01,"(20,)",invscaling,0.001,1000,adam,0.7593466107617051
160,relu,0.1,"(100,)",constant,0.01,200,sgd,0.7593466107617051
161,logistic,0.01,"(20,)",adaptive,0.001,1000,adam,0.7593466107617051
162,logistic,0.1,"(20,)",adaptive,0.01,100,adam,0.7593029350104822
163,logistic,0.1,"(20,)",constant,0.01,100,adam,0.7593029350104822
164,logistic,0.1,"(20,)",invscaling,0.01,100,adam,0.7593029350104822
165,logistic,1.0,"(20,)",adaptive,1.0,200,sgd,0.7592592592592593
166,logistic,1.0,"(20,)",adaptive,1.0,1000,sgd,0.7592592592592593
167,relu,10.0,"(20,)",constant,0.1,100,sgd,0.7591719077568133
168,relu,10.0,"(100,)",adaptive,0.01,200,lbfgs,0.7591719077568133
169,relu,10.0,"(100,)",constant,0.0001,200,lbfgs,0.7591719077568133
170,relu,10.0,"(100,)",constant,0.01,200,lbfgs,0.7591719077568133
171,relu,10.0,"(100,)",invscaling,0.0001,200,lbfgs,0.7591719077568133
172,relu,10.0,"(100,)",invscaling,0.001,200,lbfgs,0.7591719077568133
173,relu,10.0,"(100,)",adaptive,1.0,200,lbfgs,0.7591719077568133
174,relu,10.0,"(100,)",constant,10.0,200,lbfgs,0.7591719077568133
175,relu,10.0,"(100,)",constant,1.0,200,lbfgs,0.7591719077568133
176,relu,10.0,"(100,)",adaptive,10.0,200,lbfgs,0.7591719077568133
177,relu,10.0,"(100,)",adaptive,0.1,200,lbfgs,0.7591719077568133
178,relu,10.0,"(100,)",constant,0.1,200,lbfgs,0.7591719077568133
179,relu,10.0,"(100,)",invscaling,1.0,200,lbfgs,0.7591719077568133
180,relu,10.0,"(100,)",constant,0.001,200,lbfgs,0.7591719077568133
181,relu,10.0,"(100,)",invscaling,10.0,200,lbfgs,0.7591719077568133
182,relu,10.0,"(100,)",adaptive,0.001,200,lbfgs,0.7591719077568133
183,relu,10.0,"(100,)",adaptive,0.0001,200,lbfgs,0.7591719077568133
184,relu,10.0,"(100,)",invscaling,0.01,200,lbfgs,0.7591719077568133
185,relu,10.0,"(100,)",invscaling,0.1,200,lbfgs,0.7591719077568133
186,relu,1.0,"(100,)",adaptive,1.0,1000,sgd,0.7571628232005592
187,relu,1.0,"(100,)",adaptive,1.0,200,sgd,0.7571628232005592
188,relu,1.0,"(20,)",adaptive,0.001,1000,adam,0.757162823200559
189,relu,1.0,"(20,)",constant,0.001,1000,adam,0.757162823200559
190,relu,1.0,"(20,)",invscaling,0.001,1000,adam,0.757162823200559
191,tanh,1.0,"(20,)",adaptive,0.001,1000,adam,0.7571191474493362
192,tanh,1.0,"(20,)",constant,0.001,1000,adam,0.7571191474493362
193,tanh,1.0,"(20,)",invscaling,0.001,1000,adam,0.7571191474493362
194,tanh,1.0,"(20,)",constant,0.01,1000,sgd,0.7571191474493362
195,tanh,0.0001,"(100,)",constant,0.001,1000,adam,0.7570317959468904
196,tanh,1e-05,"(100,)",constant,0.001,1000,adam,0.7570317959468904
197,tanh,0.001,"(100,)",invscaling,0.001,1000,adam,0.7570317959468904
198,tanh,1e-05,"(100,)",adaptive,0.001,1000,adam,0.7570317959468904
199,tanh,1e-05,"(100,)",invscaling,0.001,1000,adam,0.7570317959468904
200,tanh,0.001,"(100,)",constant,0.001,1000,adam,0.7570317959468904
201,tanh,0.0001,"(100,)",invscaling,0.001,1000,adam,0.7570317959468904
202,tanh,0.0001,"(100,)",adaptive,0.001,1000,adam,0.7570317959468904
203,tanh,0.001,"(100,)",adaptive,0.001,1000,adam,0.7570317959468904
204,relu,0.001,"(100,)",adaptive,0.01,200,sgd,0.7570317959468903
205,relu,1e-05,"(20,)",constant,0.01,200,sgd,0.7570317959468903
206,relu,0.01,"(100,)",adaptive,0.01,200,sgd,0.7570317959468903
207,relu,0.0001,"(100,)",adaptive,0.01,200,sgd,0.7570317959468903
208,relu,0.01,"(100,)",constant,0.01,200,sgd,0.7570317959468903
209,relu,0.0001,"(20,)",constant,0.01,200,sgd,0.7570317959468903
210,relu,1e-05,"(100,)",adaptive,0.01,200,sgd,0.7570317959468903
211,relu,0.001,"(100,)",constant,0.01,200,sgd,0.7570317959468903
212,tanh,1.0,"(10, 30, 10)",invscaling,1.0,200,sgd,0.7570317959468903
213,relu,1e-05,"(20,)",adaptive,0.01,200,sgd,0.7570317959468903
214,relu,0.0001,"(100,)",constant,0.01,200,sgd,0.7570317959468903
215,relu,1e-05,"(100,)",constant,0.01,200,sgd,0.7570317959468903
216,relu,0.0001,"(20,)",adaptive,0.01,200,sgd,0.7570317959468903
217,relu,1.0,"(100,)",invscaling,0.001,1000,adam,0.7570317959468902
218,relu,1.0,"(100,)",constant,0.001,1000,adam,0.7570317959468902
219,relu,1.0,"(100,)",adaptive,0.001,1000,adam,0.7570317959468902
220,tanh,1.0,"(10, 30, 10)",adaptive,0.01,200,sgd,0.7569881201956674
221,relu,1.0,"(100,)",adaptive,0.01,200,sgd,0.7569881201956674
222,relu,0.0001,"(100,)",constant,0.0001,1000,adam,0.7569881201956674
223,relu,1.0,"(100,)",constant,0.1,200,sgd,0.7569881201956674
224,relu,0.001,"(20,)",constant,0.01,200,sgd,0.7569881201956674
225,relu,0.01,"(100,)",invscaling,0.0001,1000,adam,0.7569881201956674
226,tanh,1.0,"(10, 30, 10)",constant,0.01,200,sgd,0.7569881201956674
227,relu,0.0001,"(100,)",adaptive,0.0001,1000,adam,0.7569881201956674
228,relu,0.001,"(20,)",adaptive,0.01,200,sgd,0.7569881201956674
229,relu,1.0,"(20,)",constant,0.1,1000,sgd,0.7569881201956674
230,relu,1.0,"(100,)",constant,0.01,200,sgd,0.7569881201956674
231,relu,0.1,"(20,)",constant,0.01,200,sgd,0.7569881201956674
232,relu,0.0001,"(100,)",invscaling,0.0001,1000,adam,0.7569881201956674
233,relu,1.0,"(100,)",adaptive,0.1,200,sgd,0.7569881201956674
234,relu,0.01,"(100,)",constant,0.0001,1000,adam,0.7569881201956674
235,relu,0.1,"(20,)",adaptive,0.01,200,sgd,0.7569881201956674
236,relu,0.01,"(100,)",adaptive,0.0001,1000,adam,0.7569881201956674
237,relu,0.001,"(100,)",adaptive,0.001,100,adam,0.7569444444444444
238,relu,1e-05,"(100,)",constant,0.001,100,adam,0.7569444444444444
239,relu,0.0001,"(100,)",constant,0.001,100,adam,0.7569444444444444
240,relu,0.001,"(100,)",constant,0.001,100,adam,0.7569444444444444
241,relu,1.0,"(100,)",adaptive,0.1,1000,sgd,0.7569444444444444
242,relu,0.01,"(100,)",adaptive,0.001,100,adam,0.7569444444444444
243,relu,1e-05,"(100,)",invscaling,0.001,100,adam,0.7569444444444444
244,relu,0.1,"(100,)",constant,0.001,100,adam,0.7569444444444444
245,relu,0.1,"(100,)",adaptive,0.001,100,adam,0.7569444444444444
246,relu,0.01,"(100,)",invscaling,0.001,100,adam,0.7569444444444444
247,relu,1e-05,"(100,)",adaptive,0.001,100,adam,0.7569444444444444
248,relu,0.0001,"(100,)",adaptive,0.001,100,adam,0.7569444444444444
249,relu,0.001,"(100,)",invscaling,0.001,100,adam,0.7569444444444444
250,relu,0.1,"(100,)",invscaling,0.001,100,adam,0.7569444444444444
251,relu,0.01,"(100,)",constant,0.001,100,adam,0.7569444444444444
252,relu,0.0001,"(100,)",invscaling,0.001,100,adam,0.7569444444444444
253,relu,1.0,"(100,)",constant,0.1,1000,sgd,0.7569444444444444
254,relu,0.1,"(20,)",constant,0.001,1000,adam,0.7569007686932216
255,relu,0.1,"(20,)",invscaling,0.001,1000,adam,0.7569007686932216
256,relu,0.1,"(20,)",adaptive,0.001,1000,adam,0.7569007686932216
257,relu,10.0,"(20,)",adaptive,0.1,1000,adam,0.7569007686932215
258,relu,10.0,"(20,)",invscaling,0.1,100,adam,0.7569007686932215
259,relu,10.0,"(20,)",invscaling,0.1,1000,adam,0.7569007686932215
260,relu,10.0,"(20,)",constant,0.1,1000,adam,0.7569007686932215
261,relu,10.0,"(20,)",adaptive,0.1,200,adam,0.7569007686932215
262,relu,10.0,"(20,)",constant,0.1,100,adam,0.7569007686932215
263,relu,10.0,"(20,)",constant,0.1,200,adam,0.7569007686932215
264,relu,10.0,"(20,)",adaptive,0.1,100,adam,0.7569007686932215
265,relu,10.0,"(20,)",invscaling,0.1,200,adam,0.7569007686932215
266,tanh,1.0,"(20,)",adaptive,0.1,200,sgd,0.7569007686932214
267,tanh,1.0,"(20,)",constant,0.1,200,sgd,0.7569007686932214
268,relu,10.0,"(20,)",adaptive,0.0001,100,lbfgs,0.7568570929419987
269,relu,10.0,"(20,)",invscaling,0.001,100,lbfgs,0.7568570929419987
270,relu,10.0,"(20,)",invscaling,0.0001,100,lbfgs,0.7568570929419987
271,relu,10.0,"(20,)",adaptive,0.001,100,lbfgs,0.7568570929419987
272,relu,10.0,"(20,)",constant,0.1,100,lbfgs,0.7568570929419987
273,relu,10.0,"(20,)",constant,0.001,100,lbfgs,0.7568570929419987
274,relu,10.0,"(20,)",adaptive,0.01,100,lbfgs,0.7568570929419987
275,relu,10.0,"(20,)",adaptive,10.0,100,lbfgs,0.7568570929419987
276,relu,10.0,"(20,)",constant,1.0,100,lbfgs,0.7568570929419987
277,relu,10.0,"(20,)",adaptive,1.0,100,lbfgs,0.7568570929419987
278,relu,10.0,"(20,)",invscaling,0.01,100,lbfgs,0.7568570929419987
279,relu,10.0,"(20,)",invscaling,10.0,100,lbfgs,0.7568570929419987
280,relu,10.0,"(20,)",constant,0.01,100,lbfgs,0.7568570929419987
281,relu,10.0,"(20,)",invscaling,1.0,100,lbfgs,0.7568570929419987
282,relu,10.0,"(20,)",constant,0.0001,100,lbfgs,0.7568570929419987
283,relu,10.0,"(20,)",constant,10.0,100,lbfgs,0.7568570929419987
284,relu,1.0,"(100,)",invscaling,1.0,200,sgd,0.7568570929419987
285,relu,10.0,"(20,)",invscaling,0.1,100,lbfgs,0.7568570929419987
286,relu,10.0,"(20,)",adaptive,0.1,100,lbfgs,0.7568570929419987
287,relu,0.1,"(10, 30, 10)",constant,0.001,200,adam,0.7548916841369672
288,relu,0.1,"(10, 30, 10)",invscaling,0.001,200,adam,0.7548916841369672
289,relu,0.1,"(10, 30, 10)",adaptive,0.001,200,adam,0.7548916841369672
290,tanh,1.0,"(10, 30, 10)",constant,0.001,200,adam,0.7547169811320755
291,tanh,1.0,"(10, 30, 10)",invscaling,0.001,200,adam,0.7547169811320755
292,tanh,1.0,"(10, 30, 10)",adaptive,0.001,200,adam,0.7547169811320755
293,relu,0.1,"(100,)",invscaling,0.0001,1000,adam,0.7546733053808525
294,relu,0.01,"(20,)",adaptive,0.01,200,sgd,0.7546733053808525
295,relu,1.0,"(20,)",adaptive,0.1,1000,sgd,0.7546733053808525
296,relu,0.1,"(100,)",adaptive,0.0001,1000,adam,0.7546733053808525
297,tanh,0.1,"(10, 30, 10)",invscaling,1.0,100,sgd,0.7546733053808525
298,logistic,1.0,"(100,)",constant,1.0,200,sgd,0.7546733053808525
299,relu,0.01,"(20,)",constant,0.01,200,sgd,0.7546733053808525
300,logistic,1.0,"(100,)",constant,1.0,1000,sgd,0.7546733053808525
301,relu,0.1,"(100,)",constant,0.0001,1000,adam,0.7546733053808525
302,relu,1e-05,"(100,)",constant,0.0001,1000,adam,0.7546296296296297
303,relu,0.001,"(100,)",constant,0.0001,1000,adam,0.7546296296296297
304,relu,1e-05,"(100,)",invscaling,0.0001,1000,adam,0.7546296296296297
305,relu,1.0,"(20,)",constant,0.01,200,sgd,0.7546296296296297
306,relu,1.0,"(20,)",adaptive,0.01,200,sgd,0.7546296296296297
307,relu,1e-05,"(100,)",adaptive,0.0001,1000,adam,0.7546296296296297
308,relu,0.001,"(100,)",invscaling,0.0001,1000,adam,0.7546296296296297
309,relu,0.001,"(100,)",adaptive,0.0001,1000,adam,0.7546296296296297
310,relu,0.001,"(20,)",invscaling,0.001,1000,adam,0.7546296296296297
311,relu,0.001,"(20,)",constant,0.001,1000,adam,0.7546296296296297
312,relu,0.001,"(20,)",adaptive,0.001,1000,adam,0.7546296296296297
313,tanh,1.0,"(20,)",adaptive,0.01,1000,adam,0.7545859538784068
314,tanh,1.0,"(10, 30, 10)",invscaling,1.0,100,sgd,0.7545859538784068
315,tanh,1.0,"(20,)",invscaling,0.01,1000,adam,0.7545859538784068
316,tanh,1.0,"(20,)",constant,0.01,1000,adam,0.7545859538784068
317,relu,0.001,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7545859538784067
318,relu,1e-05,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7545859538784067
319,relu,0.0001,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7545859538784067
320,relu,0.001,"(10, 30, 10)",constant,0.01,100,sgd,0.7545859538784067
321,relu,0.01,"(10, 30, 10)",constant,0.01,100,sgd,0.7545859538784067
322,relu,1e-05,"(10, 30, 10)",constant,0.01,100,sgd,0.7545859538784067
323,relu,0.1,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7545859538784067
324,relu,0.01,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7545859538784067
325,relu,0.0001,"(10, 30, 10)",constant,0.01,100,sgd,0.7545859538784067
326,relu,0.1,"(10, 30, 10)",constant,0.01,100,sgd,0.7545859538784067
327,tanh,10.0,"(20,)",constant,0.0001,100,lbfgs,0.7545422781271838
328,tanh,10.0,"(100,)",constant,0.0001,1000,lbfgs,0.7545422781271838
329,tanh,10.0,"(100,)",constant,0.1,1000,lbfgs,0.7545422781271838
330,tanh,10.0,"(20,)",adaptive,0.1,100,lbfgs,0.7545422781271838
331,tanh,10.0,"(20,)",adaptive,0.0001,100,lbfgs,0.7545422781271838
332,tanh,10.0,"(100,)",constant,0.1,200,lbfgs,0.7545422781271838
333,tanh,10.0,"(100,)",constant,0.01,200,lbfgs,0.7545422781271838
334,tanh,10.0,"(20,)",invscaling,10.0,100,lbfgs,0.7545422781271838
335,tanh,10.0,"(100,)",constant,0.01,1000,lbfgs,0.7545422781271838
336,tanh,10.0,"(20,)",adaptive,10.0,100,lbfgs,0.7545422781271838
337,tanh,10.0,"(100,)",constant,0.001,1000,lbfgs,0.7545422781271838
338,tanh,10.0,"(20,)",invscaling,1.0,100,lbfgs,0.7545422781271838
339,tanh,10.0,"(20,)",adaptive,0.01,100,lbfgs,0.7545422781271838
340,tanh,10.0,"(20,)",adaptive,0.001,100,lbfgs,0.7545422781271838
341,tanh,10.0,"(100,)",constant,0.001,200,lbfgs,0.7545422781271838
342,tanh,10.0,"(100,)",constant,0.0001,200,lbfgs,0.7545422781271838
343,tanh,10.0,"(100,)",constant,1.0,200,lbfgs,0.7545422781271838
344,tanh,10.0,"(100,)",adaptive,10.0,200,lbfgs,0.7545422781271838
345,tanh,10.0,"(20,)",constant,0.001,100,lbfgs,0.7545422781271838
346,tanh,10.0,"(100,)",adaptive,0.001,1000,lbfgs,0.7545422781271838
347,tanh,10.0,"(100,)",invscaling,1.0,200,lbfgs,0.7545422781271838
348,tanh,10.0,"(100,)",invscaling,1.0,1000,lbfgs,0.7545422781271838
349,tanh,10.0,"(100,)",invscaling,10.0,200,lbfgs,0.7545422781271838
