,criterion,max_depth,max_features,min_impurity_decrease,n_estimators,Accuracy
515,entropy,,1,5.0,1000,0.5841194968553458
516,gini,3.0,sqrt,1.0,1000,0.5841194968553458
517,gini,3.0,sqrt,1.0,100,0.5841194968553458
518,gini,3.0,sqrt,1.0,10,0.5841194968553458
519,gini,3.0,sqrt,1.0,1,0.5841194968553458
520,entropy,,10,1.0,1,0.5841194968553458
521,entropy,,10,1.0,10,0.5841194968553458
522,entropy,,10,1.0,100,0.5841194968553458
523,entropy,,10,1.0,1000,0.5841194968553458
524,entropy,,10,2.0,10,0.5841194968553458
525,entropy,,,2.0,100,0.5841194968553458
526,entropy,,10,2.0,100,0.5841194968553458
527,entropy,,10,2.0,1000,0.5841194968553458
528,entropy,,10,3.0,1,0.5841194968553458
529,entropy,,10,3.0,10,0.5841194968553458
530,entropy,,10,3.0,100,0.5841194968553458
531,entropy,,10,3.0,1000,0.5841194968553458
532,entropy,,10,4.0,1,0.5841194968553458
533,entropy,,10,4.0,10,0.5841194968553458
534,entropy,,10,4.0,100,0.5841194968553458
535,entropy,,10,4.0,1000,0.5841194968553458
536,entropy,,10,5.0,1,0.5841194968553458
537,entropy,,10,5.0,10,0.5841194968553458
538,entropy,,10,5.0,100,0.5841194968553458
539,entropy,,1,4.0,100,0.5841194968553458
540,entropy,,1,4.0,10,0.5841194968553458
541,entropy,,1,4.0,1,0.5841194968553458
542,entropy,,1,3.0,1000,0.5841194968553458
543,entropy,,,2.0,1000,0.5841194968553458
544,entropy,,,3.0,1,0.5841194968553458
545,entropy,,,3.0,10,0.5841194968553458
546,entropy,,,3.0,100,0.5841194968553458
547,entropy,,,3.0,1000,0.5841194968553458
548,entropy,,,4.0,1,0.5841194968553458
549,entropy,,,4.0,10,0.5841194968553458
550,entropy,,,4.0,100,0.5841194968553458
551,entropy,,,4.0,1000,0.5841194968553458
552,entropy,,,5.0,1,0.5841194968553458
553,entropy,,,5.0,10,0.5841194968553458
554,entropy,,,5.0,100,0.5841194968553458
555,entropy,,,5.0,1000,0.5841194968553458
556,gini,3.0,sqrt,2.0,100,0.5841194968553458
557,gini,3.0,sqrt,2.0,10,0.5841194968553458
558,gini,3.0,sqrt,2.0,1,0.5841194968553458
559,entropy,,1,1.0,1,0.5841194968553458
560,entropy,,1,1.0,10,0.5841194968553458
561,entropy,,1,1.0,100,0.5841194968553458
562,entropy,,1,1.0,1000,0.5841194968553458
563,entropy,,1,2.0,1,0.5841194968553458
564,entropy,,1,2.0,10,0.5841194968553458
565,entropy,,1,2.0,100,0.5841194968553458
566,entropy,,1,2.0,1000,0.5841194968553458
567,entropy,,1,3.0,1,0.5841194968553458
568,entropy,,1,3.0,10,0.5841194968553458
569,entropy,,1,3.0,100,0.5841194968553458
570,entropy,10.0,10,4.0,1000,0.5841194968553458
571,entropy,10.0,10,4.0,100,0.5841194968553458
572,entropy,10.0,10,4.0,10,0.5841194968553458
573,entropy,10.0,log2,2.0,100,0.5841194968553458
574,entropy,10.0,sqrt,5.0,10,0.5841194968553458
575,entropy,10.0,sqrt,5.0,100,0.5841194968553458
576,entropy,10.0,sqrt,5.0,1000,0.5841194968553458
577,gini,3.0,log2,4.0,10,0.5841194968553458
578,gini,3.0,log2,4.0,1,0.5841194968553458
579,gini,3.0,log2,3.0,1000,0.5841194968553458
580,gini,3.0,log2,3.0,100,0.5841194968553458
581,entropy,10.0,log2,1.0,1,0.5841194968553458
582,entropy,10.0,log2,1.0,10,0.5841194968553458
583,entropy,10.0,log2,1.0,100,0.5841194968553458
584,entropy,10.0,log2,1.0,1000,0.5841194968553458
585,entropy,10.0,log2,2.0,1,0.5841194968553458
586,entropy,10.0,log2,2.0,10,0.5841194968553458
587,entropy,10.0,log2,2.0,1000,0.5841194968553458
588,entropy,10.0,10,4.0,1,0.5841194968553458
589,entropy,10.0,log2,3.0,1,0.5841194968553458
590,entropy,10.0,log2,3.0,10,0.5841194968553458
591,entropy,10.0,log2,3.0,100,0.5841194968553458
592,entropy,10.0,log2,3.0,1000,0.5841194968553458
593,entropy,10.0,log2,4.0,1,0.5841194968553458
594,entropy,10.0,log2,4.0,10,0.5841194968553458
595,entropy,10.0,log2,4.0,100,0.5841194968553458
596,entropy,10.0,log2,4.0,1000,0.5841194968553458
597,entropy,10.0,log2,5.0,1,0.5841194968553458
598,entropy,10.0,log2,5.0,10,0.5841194968553458
599,entropy,10.0,log2,5.0,100,0.5841194968553458
600,entropy,10.0,log2,5.0,1000,0.5841194968553458
601,gini,3.0,log2,3.0,10,0.5841194968553458
602,entropy,10.0,sqrt,5.0,1,0.5841194968553458
603,entropy,10.0,sqrt,4.0,1000,0.5841194968553458
604,entropy,10.0,sqrt,4.0,100,0.5841194968553458
605,entropy,10.0,sqrt,4.0,10,0.5841194968553458
606,entropy,5.0,10,3.0,10,0.5841194968553458
607,entropy,5.0,10,3.0,100,0.5841194968553458
608,entropy,5.0,10,3.0,1000,0.5841194968553458
609,entropy,5.0,10,4.0,1,0.5841194968553458
610,entropy,5.0,10,4.0,10,0.5841194968553458
611,entropy,5.0,10,4.0,100,0.5841194968553458
612,entropy,5.0,10,4.0,1000,0.5841194968553458
613,entropy,5.0,10,5.0,1,0.5841194968553458
614,entropy,5.0,10,5.0,10,0.5841194968553458
615,entropy,5.0,10,5.0,100,0.5841194968553458
616,entropy,5.0,10,5.0,1000,0.5841194968553458
617,gini,3.0,log2,5.0,1,0.5841194968553458
618,gini,3.0,log2,4.0,1000,0.5841194968553458
619,gini,3.0,log2,4.0,100,0.5841194968553458
620,entropy,10.0,sqrt,1.0,1,0.5841194968553458
621,entropy,10.0,sqrt,1.0,10,0.5841194968553458
622,entropy,10.0,sqrt,1.0,100,0.5841194968553458
623,entropy,10.0,sqrt,1.0,1000,0.5841194968553458
624,entropy,10.0,sqrt,2.0,1,0.5841194968553458
625,entropy,10.0,sqrt,2.0,10,0.5841194968553458
626,entropy,10.0,sqrt,2.0,100,0.5841194968553458
627,entropy,10.0,sqrt,2.0,1000,0.5841194968553458
628,entropy,10.0,sqrt,3.0,1,0.5841194968553458
629,entropy,10.0,sqrt,3.0,10,0.5841194968553458
630,entropy,10.0,sqrt,3.0,100,0.5841194968553458
631,entropy,10.0,sqrt,3.0,1000,0.5841194968553458
632,entropy,10.0,sqrt,4.0,1,0.5841194968553458
633,gini,3.0,log2,3.0,1,0.5841194968553458
634,gini,3.0,log2,2.0,1000,0.5841194968553458
635,gini,3.0,log2,2.0,100,0.5841194968553458
636,entropy,10.0,1,2.0,1000,0.5841194968553458
637,entropy,10.0,1,3.0,10,0.5841194968553458
638,entropy,10.0,1,3.0,100,0.5841194968553458
639,entropy,10.0,1,3.0,1000,0.5841194968553458
640,entropy,10.0,1,4.0,1,0.5841194968553458
641,entropy,10.0,1,4.0,10,0.5841194968553458
642,entropy,10.0,1,4.0,100,0.5841194968553458
643,entropy,10.0,1,4.0,1000,0.5841194968553458
644,entropy,10.0,1,5.0,1,0.5841194968553458
645,entropy,10.0,1,5.0,10,0.5841194968553458
646,entropy,10.0,1,5.0,100,0.5841194968553458
647,entropy,10.0,1,5.0,1000,0.5841194968553458
648,gini,3.0,log2,1.0,100,0.5841194968553458
649,gini,3.0,log2,1.0,10,0.5841194968553458
650,gini,3.0,log2,1.0,1,0.5841194968553458
651,gini,3.0,sqrt,5.0,1000,0.5841194968553458
652,entropy,10.0,10,1.0,1,0.5841194968553458
653,entropy,10.0,10,1.0,10,0.5841194968553458
654,entropy,10.0,10,1.0,100,0.5841194968553458
655,entropy,10.0,10,1.0,1000,0.5841194968553458
656,entropy,10.0,10,2.0,1,0.5841194968553458
657,entropy,10.0,10,2.0,10,0.5841194968553458
658,entropy,10.0,10,2.0,100,0.5841194968553458
659,entropy,10.0,10,2.0,1000,0.5841194968553458
660,entropy,10.0,10,3.0,1,0.5841194968553458
661,entropy,10.0,10,3.0,10,0.5841194968553458
662,entropy,10.0,10,3.0,100,0.5841194968553458
663,entropy,10.0,10,3.0,1000,0.5841194968553458
664,entropy,10.0,1,3.0,1,0.5841194968553458
665,entropy,10.0,1,2.0,100,0.5841194968553458
666,entropy,10.0,,1.0,1,0.5841194968553458
667,entropy,10.0,1,2.0,10,0.5841194968553458
668,entropy,10.0,,1.0,10,0.5841194968553458
669,entropy,10.0,,1.0,100,0.5841194968553458
670,entropy,10.0,,1.0,1000,0.5841194968553458
671,entropy,10.0,,2.0,1,0.5841194968553458
672,entropy,10.0,,2.0,10,0.5841194968553458
673,entropy,10.0,,2.0,100,0.5841194968553458
674,entropy,10.0,,2.0,1000,0.5841194968553458
675,entropy,10.0,,3.0,1,0.5841194968553458
676,entropy,10.0,,3.0,10,0.5841194968553458
677,entropy,10.0,,3.0,100,0.5841194968553458
678,entropy,10.0,,3.0,1000,0.5841194968553458
679,entropy,10.0,,4.0,1,0.5841194968553458
680,entropy,10.0,,4.0,10,0.5841194968553458
681,entropy,10.0,,4.0,100,0.5841194968553458
682,entropy,10.0,,4.0,1000,0.5841194968553458
683,entropy,10.0,,5.0,1,0.5841194968553458
684,entropy,10.0,,5.0,10,0.5841194968553458
685,entropy,10.0,,5.0,100,0.5841194968553458
686,entropy,10.0,,5.0,1000,0.5841194968553458
687,gini,3.0,log2,2.0,10,0.5841194968553458
688,gini,3.0,log2,2.0,1,0.5841194968553458
689,gini,3.0,log2,1.0,1000,0.5841194968553458
690,entropy,10.0,1,1.0,1,0.5841194968553458
691,entropy,10.0,1,1.0,10,0.5841194968553458
692,entropy,10.0,1,1.0,100,0.5841194968553458
693,entropy,10.0,1,1.0,1000,0.5841194968553458
694,entropy,10.0,1,2.0,1,0.5841194968553458
695,gini,3.0,1,5.0,10,0.5841194968553458
696,gini,3.0,1,5.0,100,0.5841194968553458
697,entropy,3.0,1,5.0,1000,0.5841194968553458
698,gini,10.0,sqrt,1.0,1,0.5841194968553458
699,gini,5.0,10,3.0,1000,0.5841194968553458
700,gini,5.0,10,4.0,1,0.5841194968553458
701,gini,5.0,10,4.0,10,0.5841194968553458
702,gini,5.0,10,4.0,100,0.5841194968553458
703,gini,5.0,10,4.0,1000,0.5841194968553458
704,gini,5.0,10,5.0,1,0.5841194968553458
705,gini,5.0,10,5.0,10,0.5841194968553458
706,gini,5.0,10,5.0,100,0.5841194968553458
707,gini,5.0,10,5.0,1000,0.5841194968553458
708,gini,4.0,log2,4.0,1,0.5841194968553458
709,gini,4.0,log2,3.0,1000,0.5841194968553458
710,gini,4.0,log2,3.0,100,0.5841194968553458
711,gini,4.0,log2,3.0,10,0.5841194968553458
712,gini,10.0,sqrt,1.0,10,0.5841194968553458
713,gini,10.0,sqrt,5.0,1,0.5841194968553458
714,gini,10.0,sqrt,1.0,100,0.5841194968553458
715,gini,10.0,sqrt,1.0,1000,0.5841194968553458
716,gini,10.0,sqrt,2.0,1,0.5841194968553458
717,gini,10.0,sqrt,2.0,10,0.5841194968553458
718,gini,10.0,sqrt,2.0,100,0.5841194968553458
719,gini,10.0,sqrt,2.0,1000,0.5841194968553458
720,gini,10.0,sqrt,3.0,1,0.5841194968553458
721,gini,10.0,sqrt,3.0,10,0.5841194968553458
722,gini,10.0,sqrt,3.0,100,0.5841194968553458
723,gini,10.0,sqrt,3.0,1000,0.5841194968553458
724,gini,10.0,sqrt,4.0,1,0.5841194968553458
725,gini,10.0,sqrt,4.0,10,0.5841194968553458
726,gini,10.0,sqrt,4.0,100,0.5841194968553458
727,gini,5.0,10,3.0,100,0.5841194968553458
728,gini,5.0,10,3.0,10,0.5841194968553458
729,gini,5.0,10,3.0,1,0.5841194968553458
730,gini,5.0,10,2.0,1000,0.5841194968553458
731,gini,5.0,1,2.0,1,0.5841194968553458
732,gini,5.0,1,2.0,10,0.5841194968553458
733,gini,5.0,1,2.0,100,0.5841194968553458
734,gini,5.0,1,2.0,1000,0.5841194968553458
735,gini,5.0,1,3.0,1,0.5841194968553458
736,gini,5.0,1,3.0,10,0.5841194968553458
737,gini,5.0,1,3.0,100,0.5841194968553458
738,gini,5.0,1,3.0,1000,0.5841194968553458
739,gini,5.0,1,4.0,1,0.5841194968553458
740,gini,5.0,1,4.0,10,0.5841194968553458
741,gini,5.0,1,4.0,100,0.5841194968553458
742,gini,5.0,1,4.0,1000,0.5841194968553458
743,gini,5.0,1,5.0,1,0.5841194968553458
744,gini,5.0,1,5.0,10,0.5841194968553458
745,gini,5.0,1,5.0,100,0.5841194968553458
746,gini,5.0,1,5.0,1000,0.5841194968553458
747,gini,4.0,log2,5.0,1,0.5841194968553458
748,gini,4.0,log2,4.0,1000,0.5841194968553458
749,gini,4.0,log2,4.0,100,0.5841194968553458
750,gini,4.0,log2,4.0,10,0.5841194968553458
751,gini,5.0,10,1.0,1,0.5841194968553458
752,gini,5.0,10,1.0,10,0.5841194968553458
753,gini,5.0,10,1.0,100,0.5841194968553458
754,gini,5.0,10,1.0,1000,0.5841194968553458
755,gini,5.0,10,2.0,1,0.5841194968553458
756,gini,5.0,10,2.0,10,0.5841194968553458
757,gini,5.0,10,2.0,100,0.5841194968553458
758,gini,10.0,sqrt,4.0,1000,0.5841194968553458
759,gini,10.0,sqrt,5.0,10,0.5841194968553458
760,entropy,3.0,1,5.0,100,0.5841194968553458
761,gini,10.0,,4.0,1000,0.5841194968553458
762,gini,10.0,,1.0,100,0.5841194968553458
763,gini,10.0,,1.0,1000,0.5841194968553458
764,gini,10.0,,2.0,1,0.5841194968553458
765,gini,10.0,,2.0,10,0.5841194968553458
766,gini,10.0,,2.0,100,0.5841194968553458
767,gini,10.0,,2.0,1000,0.5841194968553458
768,gini,10.0,,3.0,1,0.5841194968553458
769,gini,10.0,,3.0,10,0.5841194968553458
770,gini,10.0,,3.0,100,0.5841194968553458
771,gini,10.0,,3.0,1000,0.5841194968553458
772,gini,10.0,,4.0,1,0.5841194968553458
773,gini,10.0,,4.0,10,0.5841194968553458
774,gini,10.0,,4.0,100,0.5841194968553458
775,gini,10.0,,5.0,1,0.5841194968553458
776,gini,10.0,sqrt,5.0,100,0.5841194968553458
777,gini,10.0,,5.0,10,0.5841194968553458
778,gini,10.0,,5.0,100,0.5841194968553458
779,gini,10.0,,5.0,1000,0.5841194968553458
780,gini,4.0,log2,1.0,1,0.5841194968553458
781,gini,4.0,sqrt,5.0,1000,0.5841194968553458
782,gini,4.0,sqrt,5.0,100,0.5841194968553458
783,gini,10.0,1,1.0,1,0.5841194968553458
784,gini,10.0,1,1.0,10,0.5841194968553458
785,gini,10.0,1,1.0,100,0.5841194968553458
786,gini,10.0,1,1.0,1000,0.5841194968553458
787,gini,10.0,1,2.0,1,0.5841194968553458
788,gini,10.0,1,2.0,10,0.5841194968553458
789,gini,10.0,1,2.0,100,0.5841194968553458
790,gini,10.0,,1.0,10,0.5841194968553458
791,gini,10.0,,1.0,1,0.5841194968553458
792,gini,4.0,log2,1.0,10,0.5841194968553458
793,gini,4.0,log2,1.0,100,0.5841194968553458
794,gini,10.0,sqrt,5.0,1000,0.5841194968553458
795,gini,4.0,log2,3.0,1,0.5841194968553458
796,gini,4.0,log2,2.0,1000,0.5841194968553458
797,gini,4.0,log2,2.0,100,0.5841194968553458
798,gini,4.0,log2,2.0,10,0.5841194968553458
799,gini,10.0,log2,1.0,1,0.5841194968553458
800,gini,10.0,log2,1.0,10,0.5841194968553458
801,gini,10.0,log2,1.0,100,0.5841194968553458
802,gini,10.0,log2,1.0,1000,0.5841194968553458
803,gini,10.0,log2,2.0,1,0.5841194968553458
804,gini,10.0,log2,2.0,10,0.5841194968553458
805,gini,10.0,log2,2.0,100,0.5841194968553458
806,gini,10.0,log2,2.0,1000,0.5841194968553458
807,gini,10.0,log2,3.0,1,0.5841194968553458
808,gini,10.0,log2,3.0,10,0.5841194968553458
809,gini,10.0,log2,3.0,100,0.5841194968553458
810,gini,10.0,log2,3.0,1000,0.5841194968553458
811,gini,10.0,log2,4.0,1,0.5841194968553458
812,gini,10.0,log2,4.0,10,0.5841194968553458
813,gini,10.0,log2,4.0,100,0.5841194968553458
814,gini,10.0,log2,4.0,1000,0.5841194968553458
815,gini,10.0,log2,5.0,1,0.5841194968553458
816,gini,10.0,log2,5.0,10,0.5841194968553458
817,gini,10.0,log2,5.0,100,0.5841194968553458
818,gini,10.0,log2,5.0,1000,0.5841194968553458
819,gini,4.0,log2,2.0,1,0.5841194968553458
820,gini,4.0,log2,1.0,1000,0.5841194968553458
821,gini,5.0,1,1.0,1000,0.5841194968553458
822,gini,5.0,1,1.0,100,0.5841194968553458
823,gini,5.0,1,1.0,10,0.5841194968553458
824,gini,4.0,10,5.0,100,0.5841194968553458
825,gini,4.0,10,2.0,10,0.5841194968553458
826,gini,4.0,10,2.0,100,0.5841194968553458
827,gini,4.0,10,2.0,1000,0.5841194968553458
828,gini,4.0,10,3.0,1,0.5841194968553458
829,gini,4.0,10,3.0,10,0.5841194968553458
830,gini,4.0,10,3.0,100,0.5841194968553458
831,gini,4.0,10,3.0,1000,0.5841194968553458
832,gini,4.0,10,4.0,1,0.5841194968553458
833,gini,4.0,10,4.0,10,0.5841194968553458
834,gini,4.0,10,4.0,100,0.5841194968553458
835,gini,4.0,10,4.0,1000,0.5841194968553458
836,gini,4.0,10,5.0,1,0.5841194968553458
837,gini,4.0,10,5.0,10,0.5841194968553458
838,gini,4.0,10,5.0,1000,0.5841194968553458
839,gini,5.0,1,1.0,1,0.5841194968553458
840,gini,4.0,,3.0,1000,0.5841194968553458
841,gini,4.0,,3.0,100,0.5841194968553458
842,gini,4.0,,3.0,10,0.5841194968553458
843,gini,4.0,,3.0,1,0.5841194968553458
844,gini,5.0,sqrt,1.0,1,0.5841194968553458
845,gini,5.0,sqrt,1.0,10,0.5841194968553458
846,gini,5.0,sqrt,1.0,100,0.5841194968553458
847,gini,5.0,sqrt,1.0,1000,0.5841194968553458
848,gini,5.0,sqrt,2.0,1,0.5841194968553458
849,gini,5.0,sqrt,2.0,10,0.5841194968553458
850,gini,5.0,sqrt,2.0,100,0.5841194968553458
851,gini,5.0,sqrt,2.0,1000,0.5841194968553458
852,gini,5.0,sqrt,3.0,1,0.5841194968553458
853,gini,4.0,10,2.0,1,0.5841194968553458
854,gini,4.0,10,1.0,1000,0.5841194968553458
855,gini,4.0,10,1.0,100,0.5841194968553458
856,gini,4.0,10,1.0,10,0.5841194968553458
857,gini,4.0,,5.0,10,0.5841194968553458
858,gini,4.0,,5.0,1,0.5841194968553458
859,gini,4.0,1,1.0,1,0.5841194968553458
860,gini,4.0,1,1.0,10,0.5841194968553458
861,gini,4.0,1,1.0,100,0.5841194968553458
862,gini,4.0,1,1.0,1000,0.5841194968553458
863,gini,4.0,1,2.0,1,0.5841194968553458
864,gini,4.0,1,2.0,10,0.5841194968553458
865,gini,4.0,1,2.0,100,0.5841194968553458
866,gini,4.0,1,2.0,1000,0.5841194968553458
867,gini,4.0,1,3.0,1,0.5841194968553458
868,gini,4.0,1,3.0,10,0.5841194968553458
869,gini,4.0,1,3.0,100,0.5841194968553458
870,gini,4.0,1,3.0,1000,0.5841194968553458
871,gini,4.0,1,4.0,1,0.5841194968553458
872,gini,4.0,1,4.0,10,0.5841194968553458
873,gini,4.0,1,4.0,100,0.5841194968553458
874,gini,4.0,1,4.0,1000,0.5841194968553458
875,gini,4.0,1,5.0,1,0.5841194968553458
876,gini,4.0,1,5.0,10,0.5841194968553458
877,gini,4.0,1,5.0,100,0.5841194968553458
878,gini,4.0,1,5.0,1000,0.5841194968553458
879,gini,4.0,,4.0,1000,0.5841194968553458
880,gini,4.0,,4.0,100,0.5841194968553458
881,gini,4.0,,4.0,10,0.5841194968553458
882,gini,4.0,,4.0,1,0.5841194968553458
883,gini,4.0,10,1.0,1,0.5841194968553458
884,gini,5.0,sqrt,3.0,10,0.5841194968553458
885,gini,5.0,sqrt,3.0,100,0.5841194968553458
886,gini,5.0,sqrt,3.0,1000,0.5841194968553458
887,gini,5.0,log2,5.0,100,0.5841194968553458
888,gini,4.0,,1.0,1000,0.5841194968553458
889,gini,4.0,,1.0,100,0.5841194968553458
890,gini,4.0,,1.0,10,0.5841194968553458
891,gini,4.0,,1.0,1,0.5841194968553458
892,gini,5.0,,1.0,1,0.5841194968553458
893,gini,5.0,,1.0,10,0.5841194968553458
894,gini,5.0,,1.0,100,0.5841194968553458
895,gini,5.0,,1.0,1000,0.5841194968553458
896,gini,5.0,,2.0,1,0.5841194968553458
897,gini,5.0,,2.0,10,0.5841194968553458
898,gini,5.0,,2.0,100,0.5841194968553458
899,gini,5.0,,2.0,1000,0.5841194968553458
900,gini,5.0,,3.0,1,0.5841194968553458
901,gini,5.0,,3.0,10,0.5841194968553458
902,gini,5.0,,3.0,100,0.5841194968553458
903,gini,5.0,,3.0,1000,0.5841194968553458
904,gini,5.0,,4.0,1,0.5841194968553458
905,gini,5.0,,4.0,10,0.5841194968553458
906,gini,5.0,,4.0,100,0.5841194968553458
907,gini,5.0,,4.0,1000,0.5841194968553458
908,gini,5.0,,5.0,1,0.5841194968553458
909,gini,5.0,,5.0,10,0.5841194968553458
910,gini,5.0,,5.0,100,0.5841194968553458
911,gini,5.0,,5.0,1000,0.5841194968553458
912,gini,4.0,log2,5.0,1000,0.5841194968553458
913,gini,4.0,log2,5.0,100,0.5841194968553458
914,gini,4.0,log2,5.0,10,0.5841194968553458
915,gini,5.0,log2,5.0,1000,0.5841194968553458
916,gini,5.0,log2,5.0,10,0.5841194968553458
917,gini,5.0,sqrt,4.0,1,0.5841194968553458
918,gini,5.0,log2,5.0,1,0.5841194968553458
919,gini,5.0,sqrt,4.0,10,0.5841194968553458
920,gini,5.0,sqrt,4.0,100,0.5841194968553458
921,gini,5.0,sqrt,4.0,1000,0.5841194968553458
922,gini,5.0,sqrt,5.0,1,0.5841194968553458
923,gini,5.0,sqrt,5.0,10,0.5841194968553458
924,gini,5.0,sqrt,5.0,100,0.5841194968553458
925,gini,5.0,sqrt,5.0,1000,0.5841194968553458
926,gini,4.0,,2.0,1000,0.5841194968553458
927,gini,4.0,,2.0,100,0.5841194968553458
928,gini,4.0,,2.0,10,0.5841194968553458
929,gini,4.0,,2.0,1,0.5841194968553458
930,gini,5.0,log2,1.0,1,0.5841194968553458
931,gini,5.0,log2,1.0,10,0.5841194968553458
932,gini,5.0,log2,1.0,100,0.5841194968553458
933,gini,5.0,log2,1.0,1000,0.5841194968553458
934,gini,5.0,log2,2.0,1,0.5841194968553458
935,gini,5.0,log2,2.0,10,0.5841194968553458
936,gini,5.0,log2,2.0,100,0.5841194968553458
937,gini,5.0,log2,2.0,1000,0.5841194968553458
938,gini,5.0,log2,3.0,1,0.5841194968553458
939,gini,5.0,log2,3.0,10,0.5841194968553458
940,gini,5.0,log2,3.0,100,0.5841194968553458
941,gini,5.0,log2,3.0,1000,0.5841194968553458
942,gini,5.0,log2,4.0,1,0.5841194968553458
943,gini,5.0,log2,4.0,10,0.5841194968553458
944,gini,5.0,log2,4.0,100,0.5841194968553458
945,gini,5.0,log2,4.0,1000,0.5841194968553458
946,gini,10.0,1,2.0,1000,0.5841194968553458
947,gini,10.0,1,3.0,1,0.5841194968553458
948,gini,10.0,1,3.0,10,0.5841194968553458
949,entropy,3.0,sqrt,3.0,1000,0.5841194968553458
950,gini,3.0,10,3.0,1000,0.5841194968553458
951,gini,3.0,10,3.0,100,0.5841194968553458
952,entropy,3.0,sqrt,1.0,1,0.5841194968553458
953,entropy,3.0,sqrt,1.0,10,0.5841194968553458
954,entropy,3.0,sqrt,1.0,100,0.5841194968553458
955,entropy,3.0,sqrt,1.0,1000,0.5841194968553458
956,entropy,3.0,sqrt,2.0,1,0.5841194968553458
957,entropy,3.0,sqrt,2.0,10,0.5841194968553458
958,entropy,3.0,sqrt,2.0,100,0.5841194968553458
959,entropy,3.0,sqrt,2.0,1000,0.5841194968553458
960,entropy,3.0,sqrt,3.0,1,0.5841194968553458
961,entropy,3.0,sqrt,3.0,10,0.5841194968553458
962,entropy,3.0,sqrt,3.0,100,0.5841194968553458
963,entropy,3.0,sqrt,4.0,1,0.5841194968553458
964,entropy,3.0,log2,1.0,1000,0.5841194968553458
965,entropy,3.0,sqrt,4.0,10,0.5841194968553458
966,entropy,3.0,sqrt,4.0,100,0.5841194968553458
967,entropy,3.0,sqrt,4.0,1000,0.5841194968553458
968,entropy,3.0,sqrt,5.0,1,0.5841194968553458
969,entropy,3.0,sqrt,5.0,10,0.5841194968553458
970,entropy,3.0,sqrt,5.0,100,0.5841194968553458
971,entropy,3.0,sqrt,5.0,1000,0.5841194968553458
972,gini,3.0,10,3.0,10,0.5841194968553458
973,gini,3.0,10,3.0,1,0.5841194968553458
974,gini,3.0,10,2.0,1000,0.5841194968553458
975,gini,3.0,10,2.0,100,0.5841194968553458
976,entropy,3.0,log2,1.0,1,0.5841194968553458
977,entropy,3.0,log2,1.0,10,0.5841194968553458
978,gini,3.0,10,4.0,1,0.5841194968553458
979,gini,3.0,10,4.0,10,0.5841194968553458
980,gini,,10,5.0,1000,0.5841194968553458
981,gini,,10,5.0,100,0.5841194968553458
982,gini,,1,4.0,1000,0.5841194968553458
983,gini,,1,5.0,1,0.5841194968553458
984,gini,,1,5.0,10,0.5841194968553458
985,gini,,1,5.0,100,0.5841194968553458
986,gini,,1,5.0,1000,0.5841194968553458
987,gini,3.0,10,5.0,10,0.5841194968553458
988,gini,3.0,10,5.0,1,0.5841194968553458
989,gini,3.0,10,4.0,1000,0.5841194968553458
990,gini,3.0,10,4.0,100,0.5841194968553458
991,gini,,10,1.0,1,0.5841194968553458
992,gini,,10,1.0,10,0.5841194968553458
993,gini,,10,1.0,100,0.5841194968553458
994,gini,,10,1.0,1000,0.5841194968553458
995,gini,,10,2.0,1,0.5841194968553458
996,gini,,10,2.0,10,0.5841194968553458
997,gini,,10,2.0,100,0.5841194968553458
998,gini,,10,2.0,1000,0.5841194968553458
999,gini,,10,3.0,1,0.5841194968553458
1000,gini,,10,3.0,10,0.5841194968553458
1001,gini,,10,3.0,100,0.5841194968553458
1002,gini,,10,3.0,1000,0.5841194968553458
1003,gini,,10,4.0,1,0.5841194968553458
1004,gini,,10,4.0,10,0.5841194968553458
1005,gini,,10,4.0,100,0.5841194968553458
1006,gini,,10,4.0,1000,0.5841194968553458
1007,gini,,10,5.0,1,0.5841194968553458
1008,gini,,10,5.0,10,0.5841194968553458
1009,entropy,3.0,log2,1.0,100,0.5841194968553458
1010,entropy,3.0,log2,2.0,1,0.5841194968553458
1011,gini,10.0,1,3.0,100,0.5841194968553458
1012,entropy,3.0,1,1.0,1000,0.5841194968553458
1013,entropy,3.0,,4.0,10,0.5841194968553458
1014,entropy,3.0,,4.0,100,0.5841194968553458
1015,entropy,3.0,,4.0,1000,0.5841194968553458
1016,entropy,3.0,,5.0,1,0.5841194968553458
1017,entropy,3.0,,5.0,10,0.5841194968553458
1018,entropy,3.0,,5.0,100,0.5841194968553458
1019,entropy,3.0,,5.0,1000,0.5841194968553458
1020,gini,3.0,10,1.0,10,0.5841194968553458
1021,gini,3.0,10,1.0,1,0.5841194968553458
1022,gini,3.0,1,5.0,1000,0.5841194968553458
1023,entropy,3.0,1,1.0,1,0.5841194968553458
1024,entropy,3.0,1,1.0,10,0.5841194968553458
1025,entropy,3.0,1,1.0,100,0.5841194968553458
1026,entropy,3.0,1,2.0,1,0.5841194968553458
1027,entropy,3.0,log2,2.0,10,0.5841194968553458
1028,entropy,3.0,1,2.0,10,0.5841194968553458
1029,entropy,3.0,1,2.0,100,0.5841194968553458
1030,entropy,3.0,1,2.0,1000,0.5841194968553458
1031,entropy,3.0,1,3.0,1,0.5841194968553458
1032,entropy,3.0,1,3.0,10,0.5841194968553458
1033,entropy,3.0,1,3.0,100,0.5841194968553458
1034,entropy,3.0,1,3.0,1000,0.5841194968553458
