,criterion,max_depth,max_features,min_impurity_decrease,n_estimators,Accuracy
0,entropy,,sqrt,0.0,1000,0.8014063591893781
1,entropy,,,0.0,1000,0.7990478686233404
2,entropy,,10,0.0,1000,0.7990041928721174
3,entropy,,10,0.0,100,0.7944182389937108
4,entropy,,log2,0.0,1000,0.7944182389937107
5,gini,,10,0.0,1000,0.7943745632424878
6,entropy,,sqrt,0.0,100,0.7943745632424878
7,gini,,sqrt,0.0,1000,0.7943745632424878
8,gini,,10,0.0,100,0.7943308874912649
9,gini,,log2,0.0,1000,0.792059748427673
10,entropy,10.0,,0.0,1000,0.79201607267645
11,gini,10.0,10,0.0,1000,0.7919723969252271
12,entropy,,,0.0,100,0.791972396925227
13,entropy,10.0,log2,0.0,100,0.7897886093640811
14,entropy,10.0,log2,0.0,1000,0.7897449336128581
15,gini,10.0,10,0.0,100,0.7897012578616353
16,entropy,10.0,sqrt,0.0,1000,0.7897012578616351
17,entropy,10.0,10,0.0,1000,0.7896575821104124
18,gini,,sqrt,0.0,100,0.7896575821104124
19,gini,10.0,log2,0.0,1000,0.7874737945492662
20,entropy,10.0,sqrt,0.0,100,0.7873864430468204
21,entropy,,log2,0.0,100,0.7873864430468204
22,gini,,log2,0.0,100,0.7873864430468204
23,entropy,10.0,10,0.0,100,0.7873427672955975
24,entropy,10.0,,0.0,100,0.7850716282320056
25,gini,10.0,sqrt,0.0,1000,0.7850279524807826
26,entropy,5.0,10,0.0,1000,0.7850279524807826
27,gini,,,0.0,100,0.7849406009783368
28,entropy,5.0,10,0.0,100,0.7827131376659678
29,entropy,,,0.0,10,0.782669461914745
30,gini,4.0,10,0.0,1000,0.782669461914745
31,gini,5.0,10,0.0,1000,0.782669461914745
32,gini,10.0,,0.0,100,0.782669461914745
33,entropy,,10,0.0,10,0.782625786163522
34,gini,10.0,sqrt,0.0,10,0.782625786163522
35,gini,5.0,sqrt,0.0,1000,0.7803983228511531
36,gini,5.0,sqrt,0.0,100,0.7803983228511531
37,entropy,5.0,sqrt,0.0,1000,0.7803983228511531
38,gini,5.0,10,0.0,100,0.7803546470999301
39,entropy,10.0,,0.0,10,0.7803109713487072
40,gini,10.0,,0.0,1000,0.7803109713487072
41,gini,4.0,10,0.0,100,0.7803109713487072
42,entropy,,log2,0.0,10,0.7801799440950385
43,gini,5.0,,0.0,10,0.7780398322851153
44,gini,4.0,,0.0,10,0.7780398322851153
45,gini,10.0,sqrt,0.0,100,0.7779524807826694
46,entropy,10.0,log2,0.0,10,0.7779088050314465
47,gini,5.0,log2,0.0,1000,0.7757686932215234
48,gini,10.0,log2,0.0,100,0.7757686932215233
49,entropy,4.0,10,0.0,100,0.7756813417190775
50,entropy,4.0,10,0.0,1000,0.7756376659678547
51,entropy,10.0,sqrt,0.0,10,0.7734102026554857
52,gini,5.0,,0.0,100,0.7733665269042628
53,entropy,5.0,,0.0,10,0.7733228511530399
54,gini,3.0,10,0.0,1000,0.7733228511530398
55,gini,3.0,10,0.0,100,0.7733228511530398
56,gini,,,0.0,1000,0.773235499650594
57,entropy,5.0,log2,0.0,1000,0.771095387840671
58,entropy,5.0,log2,0.0,100,0.7710953878406709
59,gini,5.0,log2,0.0,100,0.771051712089448
60,gini,5.0,,0.0,1000,0.771051712089448
61,entropy,5.0,sqrt,0.0,100,0.771051712089448
62,gini,3.0,,0.0,10,0.771008036338225
63,entropy,10.0,10,0.0,10,0.7687368972746331
64,entropy,3.0,,0.0,10,0.7686932215234102
65,gini,4.0,,0.0,100,0.7686932215234101
66,entropy,4.0,,0.0,100,0.7686495457721874
67,entropy,3.0,,0.0,1000,0.7686495457721874
68,entropy,3.0,,0.0,100,0.7686495457721874
69,entropy,4.0,,0.0,1000,0.7686495457721874
70,gini,3.0,,0.0,100,0.7686495457721874
71,gini,3.0,,0.0,1000,0.7686495457721874
72,entropy,5.0,,0.0,1000,0.7686495457721874
73,entropy,5.0,,0.0,100,0.7686495457721874
74,entropy,3.0,10,0.0,1000,0.7686495457721872
75,gini,10.0,10,0.0,10,0.7686058700209644
76,gini,,1,0.0,1000,0.7685621942697415
77,gini,10.0,,0.0,10,0.7685185185185185
78,gini,10.0,log2,0.0,10,0.7663784067085954
79,entropy,,sqrt,0.0,10,0.7663784067085954
80,entropy,4.0,,0.0,10,0.7663347309573725
81,entropy,3.0,10,0.0,100,0.7663347309573725
82,gini,4.0,,0.0,1000,0.7663347309573725
83,entropy,4.0,10,0.0,10,0.7662910552061496
84,entropy,,1,0.0,1000,0.7662473794549267
85,gini,3.0,sqrt,0.0,10,0.7641072676450035
86,entropy,4.0,sqrt,0.0,100,0.7640635918937806
87,gini,4.0,sqrt,0.0,100,0.7640199161425576
88,gini,4.0,sqrt,0.0,1000,0.7640199161425576
89,entropy,3.0,,0.0,1,0.76166142557652
90,entropy,4.0,sqrt,0.0,1000,0.76166142557652
91,gini,,sqrt,0.0,10,0.7614867225716282
92,gini,5.0,sqrt,0.0,10,0.7594339622641509
93,gini,4.0,log2,0.0,100,0.7593466107617051
94,gini,4.0,10,0.0,10,0.7593029350104823
95,gini,4.0,sqrt,0.0,10,0.7569881201956674
96,gini,4.0,,0.0,1,0.7569881201956674
97,gini,5.0,10,0.0,10,0.7569881201956674
98,gini,5.0,log2,0.0,10,0.7569007686932214
99,gini,,1,0.0,100,0.7569007686932214
100,entropy,4.0,,0.0,1,0.7568134171907757
101,entropy,4.0,log2,0.0,100,0.7548043326345213
102,entropy,4.0,log2,0.0,1000,0.7547169811320755
103,entropy,5.0,10,0.0,10,0.7546733053808525
104,gini,3.0,,0.0,1,0.7545859538784068
105,entropy,,1,0.0,100,0.7545859538784068
106,gini,,10,0.0,10,0.7545422781271838
107,entropy,5.0,log2,0.0,10,0.7545422781271838
108,entropy,5.0,sqrt,0.0,10,0.7524021663172606
109,gini,4.0,log2,0.0,1000,0.7524021663172606
110,gini,4.0,log2,0.0,10,0.7523148148148148
111,gini,,,0.0,10,0.7522274633123689
112,gini,,1,0.0,10,0.7520090845562544
113,entropy,4.0,sqrt,0.0,10,0.750043675751223
114,gini,5.0,,0.0,1,0.7498252969951082
115,entropy,3.0,sqrt,0.0,10,0.7454140461215933
116,entropy,,1,0.0,10,0.7451956673654787
117,gini,,log2,0.0,10,0.7451519916142557
118,entropy,5.0,,0.0,1,0.74506464011181
119,gini,3.0,log2,0.0,10,0.7429245283018868
120,gini,3.0,log2,0.0,1000,0.7406970649895178
121,gini,3.0,sqrt,0.0,1000,0.7406970649895178
122,entropy,3.0,log2,0.0,10,0.7404350104821802
123,gini,3.0,sqrt,0.0,100,0.73833857442348
124,entropy,3.0,sqrt,0.0,1000,0.73833857442348
125,gini,3.0,log2,0.0,100,0.7382512229210343
126,gini,3.0,10,0.0,10,0.7360237596086653
127,entropy,10.0,1,0.0,1000,0.7360237596086653
128,entropy,3.0,log2,0.0,1000,0.7336652690426275
129,entropy,3.0,log2,0.0,100,0.7336215932914046
130,entropy,3.0,10,0.0,10,0.7336215932914045
131,entropy,3.0,sqrt,0.0,100,0.7313067784765898
132,entropy,4.0,log2,0.0,10,0.731175751222921
133,entropy,10.0,1,0.0,100,0.7266771488469602
134,gini,10.0,1,0.0,100,0.7266771488469602
135,entropy,10.0,1,0.0,10,0.7243623340321453
136,gini,10.0,1,0.0,1000,0.7219601677148846
137,gini,10.0,1,0.0,10,0.7196016771488469
138,entropy,,,0.0,1,0.7171995108315863
139,entropy,10.0,,0.0,1,0.7169811320754718
140,gini,10.0,,0.0,1,0.7126572327044025
141,gini,5.0,sqrt,0.0,1,0.7100366876310273
142,gini,10.0,sqrt,0.0,1,0.7078529000698812
143,gini,10.0,10,0.0,1,0.7007774283717679
144,gini,,10,0.0,1,0.6960167714884696
145,gini,4.0,sqrt,0.0,1,0.6895090845562544
146,gini,,,0.0,1,0.6890723270440251
147,entropy,5.0,sqrt,0.0,1,0.6890286512928021
148,entropy,5.0,1,0.0,10,0.6868448637316562
149,entropy,10.0,sqrt,0.0,1,0.6846174004192872
150,gini,5.0,10,0.0,1,0.6819968553459119
151,gini,3.0,sqrt,0.0,1,0.6778476589797344
152,gini,5.0,1,0.0,10,0.6751397624039133
153,gini,10.0,log2,0.0,1,0.6705101327742837
154,entropy,4.0,1,0.0,10,0.6638714185883998
155,gini,4.0,10,0.0,1,0.6634346610761706
156,entropy,4.0,10,0.0,1,0.6610761705101327
157,gini,4.0,1,0.0,10,0.6591107617051013
158,entropy,4.0,sqrt,0.0,1,0.6567959468902864
159,gini,,sqrt,0.0,1,0.6562718378756114
160,entropy,,sqrt,0.0,1,0.6538696715583509
161,gini,5.0,1,0.0,100,0.6518169112508735
162,entropy,5.0,1,0.0,100,0.6517732354996506
163,entropy,10.0,10,0.0,1,0.6494147449336128
164,gini,5.0,1,0.0,1000,0.6470999301187981
165,entropy,5.0,1,0.0,1000,0.6424703004891684
166,entropy,3.0,sqrt,0.0,1,0.6401554856743537
167,entropy,,10,0.0,1,0.6379280223619846
168,entropy,5.0,10,0.0,1,0.6374912648497554
169,entropy,5.0,log2,0.0,1,0.6332110412299091
170,gini,4.0,log2,0.0,1,0.6330363382250175
171,entropy,10.0,log2,0.0,1,0.6328616352201257
172,entropy,,1,0.0,1,0.6262665967854647
173,entropy,5.0,1,0.0,1,0.6257424877707897
174,gini,5.0,1,0.0,1,0.6257424877707897
175,entropy,3.0,1,0.0,10,0.6239517819706499
176,gini,,1,0.0,1,0.6239081062194269
177,gini,10.0,1,0.0,1,0.621680642907058
178,gini,,log2,0.0,1,0.6213312368972747
179,gini,3.0,1,0.0,10,0.6168763102725366
180,gini,4.0,1,0.0,1000,0.6167889587700909
181,entropy,4.0,1,0.0,1,0.6149109014675052
182,entropy,4.0,1,0.0,100,0.6121593291404612
183,gini,4.0,1,0.0,100,0.6121593291404612
184,gini,4.0,1,0.0,1,0.6102375960866526
185,entropy,4.0,1,0.0,1000,0.6098008385744235
186,gini,3.0,10,0.0,1,0.6075733752620546
187,gini,5.0,log2,0.0,1,0.6028127183787562
188,entropy,,log2,0.0,1,0.6024196366177499
189,gini,3.0,log2,0.0,1,0.60062893081761
190,gini,3.0,1,0.0,1000,0.6004542278127184
191,gini,3.0,1,0.0,100,0.5980957372466806
192,entropy,3.0,1,0.0,1000,0.5980957372466806
193,entropy,3.0,1,0.0,100,0.5980957372466806
194,entropy,4.0,log2,0.0,1,0.5959556254367575
195,entropy,3.0,10,0.0,1,0.5956498951781971
196,entropy,10.0,1,0.0,1,0.5956062194269741
197,entropy,4.0,10,5.0,10,0.5841194968553458
198,entropy,5.0,sqrt,5.0,1,0.5841194968553458
199,entropy,5.0,sqrt,4.0,1,0.5841194968553458
200,entropy,4.0,10,2.0,1000,0.5841194968553458
201,entropy,5.0,sqrt,4.0,10,0.5841194968553458
202,entropy,5.0,sqrt,4.0,100,0.5841194968553458
203,entropy,4.0,10,2.0,100,0.5841194968553458
204,entropy,5.0,sqrt,4.0,1000,0.5841194968553458
205,entropy,4.0,10,2.0,10,0.5841194968553458
206,entropy,5.0,sqrt,5.0,10,0.5841194968553458
207,entropy,5.0,sqrt,3.0,1000,0.5841194968553458
208,entropy,5.0,sqrt,5.0,100,0.5841194968553458
209,entropy,5.0,sqrt,5.0,1000,0.5841194968553458
210,gini,3.0,,2.0,100,0.5841194968553458
211,gini,3.0,,2.0,10,0.5841194968553458
212,gini,3.0,,2.0,1,0.5841194968553458
213,entropy,5.0,log2,1.0,1,0.5841194968553458
214,entropy,5.0,log2,1.0,10,0.5841194968553458
215,entropy,5.0,log2,1.0,100,0.5841194968553458
216,entropy,4.0,10,2.0,1,0.5841194968553458
217,entropy,5.0,log2,1.0,1000,0.5841194968553458
218,entropy,5.0,log2,2.0,1,0.5841194968553458
219,entropy,4.0,10,3.0,1,0.5841194968553458
220,entropy,5.0,sqrt,3.0,10,0.5841194968553458
221,entropy,5.0,sqrt,3.0,100,0.5841194968553458
222,entropy,4.0,10,5.0,1,0.5841194968553458
223,entropy,4.0,10,5.0,100,0.5841194968553458
224,entropy,4.0,10,4.0,1000,0.5841194968553458
225,entropy,4.0,10,4.0,100,0.5841194968553458
226,entropy,4.0,10,4.0,10,0.5841194968553458
227,entropy,4.0,10,5.0,1000,0.5841194968553458
228,gini,3.0,,3.0,100,0.5841194968553458
229,gini,3.0,,3.0,10,0.5841194968553458
230,entropy,4.0,10,4.0,1,0.5841194968553458
231,gini,3.0,,3.0,1,0.5841194968553458
232,gini,3.0,,2.0,1000,0.5841194968553458
233,entropy,4.0,10,3.0,1000,0.5841194968553458
234,entropy,5.0,sqrt,1.0,1,0.5841194968553458
235,entropy,5.0,sqrt,1.0,10,0.5841194968553458
236,entropy,5.0,sqrt,1.0,100,0.5841194968553458
237,entropy,5.0,log2,2.0,100,0.5841194968553458
238,entropy,5.0,sqrt,1.0,1000,0.5841194968553458
239,entropy,4.0,10,3.0,100,0.5841194968553458
240,entropy,5.0,sqrt,2.0,1,0.5841194968553458
241,entropy,5.0,sqrt,2.0,10,0.5841194968553458
242,entropy,5.0,sqrt,2.0,100,0.5841194968553458
243,entropy,5.0,sqrt,2.0,1000,0.5841194968553458
244,entropy,5.0,sqrt,3.0,1,0.5841194968553458
245,entropy,4.0,10,3.0,10,0.5841194968553458
246,entropy,5.0,log2,2.0,10,0.5841194968553458
247,gini,4.0,log2,5.0,1000,0.5841194968553458
248,entropy,5.0,log2,2.0,1000,0.5841194968553458
249,entropy,5.0,1,2.0,100,0.5841194968553458
250,entropy,5.0,,5.0,1,0.5841194968553458
251,entropy,5.0,,5.0,10,0.5841194968553458
252,entropy,5.0,,5.0,100,0.5841194968553458
253,entropy,5.0,,5.0,1000,0.5841194968553458
254,gini,3.0,log2,5.0,1000,0.5841194968553458
255,gini,3.0,log2,5.0,100,0.5841194968553458
256,gini,3.0,log2,5.0,10,0.5841194968553458
257,entropy,5.0,1,1.0,1,0.5841194968553458
258,entropy,5.0,1,1.0,10,0.5841194968553458
259,entropy,5.0,1,1.0,100,0.5841194968553458
260,entropy,5.0,1,1.0,1000,0.5841194968553458
261,entropy,5.0,1,2.0,1,0.5841194968553458
262,entropy,5.0,1,2.0,10,0.5841194968553458
263,entropy,5.0,1,2.0,1000,0.5841194968553458
264,entropy,5.0,log2,3.0,1,0.5841194968553458
265,entropy,5.0,1,3.0,1,0.5841194968553458
266,entropy,5.0,1,3.0,10,0.5841194968553458
267,entropy,5.0,1,3.0,100,0.5841194968553458
268,entropy,5.0,1,3.0,1000,0.5841194968553458
269,entropy,5.0,1,4.0,1,0.5841194968553458
270,entropy,5.0,1,4.0,10,0.5841194968553458
271,entropy,5.0,1,4.0,100,0.5841194968553458
272,entropy,5.0,1,4.0,1000,0.5841194968553458
273,entropy,5.0,1,5.0,1,0.5841194968553458
274,entropy,5.0,1,5.0,10,0.5841194968553458
275,entropy,5.0,1,5.0,100,0.5841194968553458
276,entropy,5.0,1,5.0,1000,0.5841194968553458
277,gini,3.0,log2,5.0,1,0.5841194968553458
278,entropy,5.0,,4.0,1000,0.5841194968553458
279,entropy,5.0,,4.0,100,0.5841194968553458
280,entropy,5.0,,4.0,10,0.5841194968553458
281,entropy,5.0,,4.0,1,0.5841194968553458
282,entropy,5.0,log2,3.0,10,0.5841194968553458
283,entropy,5.0,log2,3.0,100,0.5841194968553458
284,entropy,5.0,log2,3.0,1000,0.5841194968553458
285,entropy,5.0,log2,4.0,1,0.5841194968553458
286,entropy,5.0,log2,4.0,10,0.5841194968553458
287,entropy,5.0,log2,4.0,100,0.5841194968553458
288,entropy,4.0,10,1.0,1000,0.5841194968553458
289,entropy,5.0,log2,5.0,1,0.5841194968553458
290,entropy,5.0,log2,5.0,10,0.5841194968553458
291,entropy,5.0,log2,5.0,100,0.5841194968553458
292,entropy,5.0,log2,5.0,1000,0.5841194968553458
293,gini,3.0,,1.0,1000,0.5841194968553458
294,gini,3.0,,1.0,100,0.5841194968553458
295,gini,3.0,,1.0,10,0.5841194968553458
296,gini,3.0,,1.0,1,0.5841194968553458
297,entropy,5.0,,1.0,1,0.5841194968553458
298,entropy,5.0,,1.0,10,0.5841194968553458
299,entropy,5.0,,1.0,100,0.5841194968553458
300,entropy,5.0,,1.0,1000,0.5841194968553458
301,entropy,5.0,,2.0,1,0.5841194968553458
302,entropy,5.0,,2.0,10,0.5841194968553458
303,entropy,5.0,,2.0,100,0.5841194968553458
304,entropy,5.0,,2.0,1000,0.5841194968553458
305,entropy,5.0,,3.0,1,0.5841194968553458
306,entropy,5.0,,3.0,10,0.5841194968553458
307,entropy,5.0,,3.0,100,0.5841194968553458
308,entropy,5.0,,3.0,1000,0.5841194968553458
309,entropy,5.0,log2,4.0,1000,0.5841194968553458
310,entropy,4.0,1,5.0,1,0.5841194968553458
311,entropy,4.0,10,1.0,100,0.5841194968553458
312,gini,3.0,1,1.0,1,0.5841194968553458
313,entropy,4.0,sqrt,1.0,10,0.5841194968553458
314,entropy,4.0,sqrt,1.0,100,0.5841194968553458
315,entropy,4.0,sqrt,1.0,1000,0.5841194968553458
316,entropy,4.0,sqrt,2.0,1,0.5841194968553458
317,entropy,4.0,sqrt,2.0,10,0.5841194968553458
318,entropy,4.0,sqrt,2.0,100,0.5841194968553458
319,entropy,4.0,sqrt,2.0,1000,0.5841194968553458
320,entropy,4.0,sqrt,3.0,1,0.5841194968553458
321,entropy,4.0,sqrt,3.0,10,0.5841194968553458
322,entropy,4.0,sqrt,3.0,100,0.5841194968553458
323,entropy,4.0,sqrt,3.0,1000,0.5841194968553458
324,entropy,4.0,sqrt,4.0,1,0.5841194968553458
325,entropy,4.0,sqrt,4.0,10,0.5841194968553458
326,entropy,4.0,sqrt,4.0,100,0.5841194968553458
327,entropy,4.0,sqrt,4.0,1000,0.5841194968553458
328,entropy,4.0,sqrt,5.0,1,0.5841194968553458
329,entropy,4.0,sqrt,5.0,10,0.5841194968553458
330,entropy,4.0,sqrt,5.0,100,0.5841194968553458
331,entropy,4.0,sqrt,5.0,1000,0.5841194968553458
332,entropy,4.0,log2,1.0,1,0.5841194968553458
333,entropy,4.0,log2,1.0,10,0.5841194968553458
334,entropy,4.0,log2,1.0,100,0.5841194968553458
335,entropy,4.0,log2,1.0,1000,0.5841194968553458
336,entropy,4.0,log2,2.0,1,0.5841194968553458
337,entropy,4.0,log2,2.0,10,0.5841194968553458
338,entropy,4.0,log2,2.0,100,0.5841194968553458
339,entropy,4.0,log2,2.0,1000,0.5841194968553458
340,entropy,4.0,sqrt,1.0,1,0.5841194968553458
341,gini,3.0,1,1.0,10,0.5841194968553458
342,entropy,4.0,log2,3.0,10,0.5841194968553458
343,gini,3.0,1,1.0,100,0.5841194968553458
344,entropy,3.0,1,5.0,1,0.5841194968553458
345,entropy,3.0,1,5.0,10,0.5841194968553458
346,entropy,3.0,1,5.0,100,0.5841194968553458
347,entropy,3.0,1,5.0,1000,0.5841194968553458
348,gini,3.0,1,2.0,10,0.5841194968553458
349,gini,3.0,1,2.0,1,0.5841194968553458
350,gini,3.0,1,1.0,1000,0.5841194968553458
351,entropy,3.0,10,1.0,1,0.5841194968553458
352,entropy,3.0,10,1.0,10,0.5841194968553458
353,entropy,3.0,10,1.0,100,0.5841194968553458
354,entropy,3.0,10,1.0,1000,0.5841194968553458
355,entropy,3.0,10,2.0,1,0.5841194968553458
356,entropy,3.0,10,2.0,10,0.5841194968553458
357,entropy,3.0,10,2.0,100,0.5841194968553458
358,entropy,3.0,10,2.0,1000,0.5841194968553458
359,entropy,3.0,10,3.0,1,0.5841194968553458
360,entropy,3.0,10,3.0,10,0.5841194968553458
361,entropy,3.0,10,3.0,100,0.5841194968553458
362,entropy,3.0,10,3.0,1000,0.5841194968553458
363,entropy,3.0,10,4.0,1,0.5841194968553458
364,entropy,3.0,10,4.0,10,0.5841194968553458
365,entropy,3.0,10,4.0,100,0.5841194968553458
366,entropy,3.0,10,4.0,1000,0.5841194968553458
367,entropy,3.0,10,5.0,1,0.5841194968553458
368,entropy,3.0,10,5.0,10,0.5841194968553458
369,entropy,3.0,10,5.0,100,0.5841194968553458
370,entropy,3.0,10,5.0,1000,0.5841194968553458
371,entropy,4.0,log2,3.0,1,0.5841194968553458
372,entropy,4.0,log2,3.0,100,0.5841194968553458
373,entropy,4.0,10,1.0,10,0.5841194968553458
374,entropy,4.0,,5.0,10,0.5841194968553458
375,entropy,4.0,,5.0,1000,0.5841194968553458
376,gini,3.0,,4.0,1000,0.5841194968553458
377,entropy,4.0,1,1.0,1,0.5841194968553458
378,entropy,4.0,1,1.0,10,0.5841194968553458
379,entropy,4.0,1,1.0,100,0.5841194968553458
380,entropy,4.0,1,1.0,1000,0.5841194968553458
381,entropy,4.0,1,2.0,1,0.5841194968553458
382,entropy,4.0,1,2.0,10,0.5841194968553458
383,entropy,4.0,1,2.0,100,0.5841194968553458
384,entropy,4.0,1,2.0,1000,0.5841194968553458
385,entropy,4.0,1,3.0,1,0.5841194968553458
386,entropy,4.0,1,3.0,10,0.5841194968553458
387,entropy,4.0,1,3.0,100,0.5841194968553458
388,entropy,4.0,1,3.0,1000,0.5841194968553458
389,entropy,4.0,1,4.0,1,0.5841194968553458
390,entropy,4.0,1,4.0,10,0.5841194968553458
391,entropy,4.0,1,4.0,100,0.5841194968553458
392,entropy,4.0,1,4.0,1000,0.5841194968553458
393,gini,3.0,log2,4.0,100,0.5841194968553458
394,entropy,4.0,1,5.0,10,0.5841194968553458
395,entropy,4.0,1,5.0,100,0.5841194968553458
396,entropy,4.0,1,5.0,1000,0.5841194968553458
397,gini,3.0,,4.0,100,0.5841194968553458
398,gini,3.0,,4.0,10,0.5841194968553458
399,gini,3.0,,4.0,1,0.5841194968553458
400,gini,3.0,,3.0,1000,0.5841194968553458
401,entropy,4.0,10,1.0,1,0.5841194968553458
402,entropy,4.0,,5.0,100,0.5841194968553458
403,entropy,4.0,,5.0,1,0.5841194968553458
404,entropy,4.0,log2,3.0,1000,0.5841194968553458
405,entropy,4.0,,4.0,1000,0.5841194968553458
406,entropy,4.0,log2,4.0,1,0.5841194968553458
407,entropy,4.0,log2,4.0,10,0.5841194968553458
408,entropy,4.0,log2,4.0,100,0.5841194968553458
409,entropy,4.0,log2,4.0,1000,0.5841194968553458
410,entropy,4.0,log2,5.0,1,0.5841194968553458
411,entropy,4.0,log2,5.0,10,0.5841194968553458
412,entropy,4.0,log2,5.0,100,0.5841194968553458
413,entropy,4.0,log2,5.0,1000,0.5841194968553458
414,gini,3.0,,5.0,1000,0.5841194968553458
415,gini,3.0,,5.0,100,0.5841194968553458
416,gini,3.0,,5.0,10,0.5841194968553458
417,gini,3.0,,5.0,1,0.5841194968553458
418,entropy,4.0,,1.0,1,0.5841194968553458
419,entropy,4.0,,1.0,10,0.5841194968553458
420,entropy,4.0,,1.0,100,0.5841194968553458
421,entropy,4.0,,1.0,1000,0.5841194968553458
422,entropy,4.0,,2.0,1,0.5841194968553458
423,entropy,4.0,,2.0,10,0.5841194968553458
424,entropy,4.0,,2.0,100,0.5841194968553458
425,entropy,4.0,,2.0,1000,0.5841194968553458
426,entropy,4.0,,3.0,1,0.5841194968553458
427,entropy,4.0,,3.0,10,0.5841194968553458
428,entropy,4.0,,3.0,100,0.5841194968553458
429,entropy,4.0,,3.0,1000,0.5841194968553458
430,entropy,4.0,,4.0,1,0.5841194968553458
431,entropy,4.0,,4.0,10,0.5841194968553458
432,entropy,4.0,,4.0,100,0.5841194968553458
433,gini,3.0,log2,4.0,1000,0.5841194968553458
434,entropy,5.0,10,2.0,10,0.5841194968553458
435,entropy,5.0,10,1.0,1,0.5841194968553458
436,entropy,,log2,3.0,100,0.5841194968553458
437,gini,3.0,sqrt,4.0,1,0.5841194968553458
438,gini,3.0,sqrt,3.0,1000,0.5841194968553458
439,gini,3.0,sqrt,3.0,100,0.5841194968553458
440,entropy,,log2,1.0,1,0.5841194968553458
441,entropy,,log2,1.0,10,0.5841194968553458
442,entropy,,log2,1.0,100,0.5841194968553458
443,entropy,,log2,1.0,1000,0.5841194968553458
444,entropy,,log2,2.0,1,0.5841194968553458
445,entropy,,log2,2.0,10,0.5841194968553458
446,entropy,,log2,2.0,100,0.5841194968553458
