,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
126,relu,10.0,"(100,)",constant,1.0,100,lbfgs,0.8199248777078966
127,relu,10.0,"(100,)",adaptive,1.0,100,lbfgs,0.8199248777078966
128,relu,10.0,"(100,)",adaptive,0.1,100,lbfgs,0.8199248777078966
129,relu,10.0,"(100,)",constant,0.1,1000,lbfgs,0.8199248777078966
130,relu,10.0,"(100,)",adaptive,1.0,1000,lbfgs,0.8199248777078966
131,relu,10.0,"(100,)",adaptive,0.01,1000,lbfgs,0.8199248777078966
132,relu,10.0,"(100,)",constant,10.0,1000,lbfgs,0.8199248777078966
133,relu,10.0,"(100,)",invscaling,0.0001,100,lbfgs,0.8199248777078966
134,relu,10.0,"(100,)",constant,0.1,100,lbfgs,0.8199248777078966
135,relu,10.0,"(100,)",adaptive,0.01,100,lbfgs,0.8199248777078966
136,relu,10.0,"(100,)",constant,10.0,100,lbfgs,0.8199248777078966
137,relu,10.0,"(100,)",invscaling,0.0001,1000,lbfgs,0.8199248777078966
138,relu,10.0,"(100,)",adaptive,10.0,1000,lbfgs,0.8199248777078966
139,relu,10.0,"(100,)",invscaling,0.001,100,lbfgs,0.8199248777078966
140,relu,10.0,"(100,)",adaptive,0.001,1000,lbfgs,0.8199248777078966
141,relu,10.0,"(100,)",constant,0.01,100,lbfgs,0.8199248777078966
142,logistic,1.0,"(20,)",constant,0.1,100,sgd,0.8198812019566737
143,relu,10.0,"(100,)",adaptive,1.0,1000,sgd,0.8198812019566737
144,logistic,1.0,"(20,)",adaptive,0.1,100,sgd,0.8198812019566737
145,relu,10.0,"(100,)",adaptive,1.0,200,sgd,0.8198812019566737
146,relu,0.001,"(100,)",constant,0.0001,1000,adam,0.8177847658979736
147,relu,0.01,"(100,)",adaptive,0.0001,1000,adam,0.8177847658979736
148,relu,0.0001,"(100,)",constant,0.0001,1000,adam,0.8177847658979736
149,relu,1e-05,"(100,)",invscaling,0.0001,1000,adam,0.8177847658979736
150,relu,0.01,"(100,)",constant,0.0001,1000,adam,0.8177847658979736
151,relu,1e-05,"(100,)",constant,0.0001,1000,adam,0.8177847658979736
152,relu,0.01,"(100,)",invscaling,0.0001,1000,adam,0.8177847658979736
153,relu,0.001,"(100,)",invscaling,0.0001,1000,adam,0.8177847658979736
154,relu,0.0001,"(100,)",adaptive,0.0001,1000,adam,0.8177847658979736
155,relu,0.001,"(100,)",adaptive,0.0001,1000,adam,0.8177847658979736
156,relu,0.0001,"(100,)",invscaling,0.0001,1000,adam,0.8177847658979736
157,relu,1e-05,"(100,)",adaptive,0.0001,1000,adam,0.8177847658979736
158,relu,0.001,"(100,)",constant,0.01,200,sgd,0.8177410901467506
159,relu,0.01,"(100,)",adaptive,0.01,200,sgd,0.8177410901467506
160,relu,0.0001,"(100,)",adaptive,0.01,200,sgd,0.8177410901467506
161,relu,1e-05,"(100,)",constant,0.01,200,sgd,0.8177410901467506
162,relu,0.001,"(100,)",adaptive,0.01,200,sgd,0.8177410901467506
163,relu,0.01,"(100,)",constant,0.01,200,sgd,0.8177410901467506
164,relu,0.0001,"(100,)",constant,0.01,200,sgd,0.8177410901467506
165,relu,1e-05,"(100,)",adaptive,0.01,200,sgd,0.8177410901467506
166,tanh,0.01,"(10, 30, 10)",adaptive,0.001,100,adam,0.8176537386443047
167,tanh,0.1,"(10, 30, 10)",constant,0.001,100,adam,0.8176537386443047
168,tanh,0.01,"(10, 30, 10)",invscaling,0.001,100,adam,0.8176537386443047
169,tanh,0.0001,"(10, 30, 10)",invscaling,0.001,100,adam,0.8176537386443047
170,tanh,0.1,"(10, 30, 10)",adaptive,0.001,100,adam,0.8176537386443047
171,tanh,0.0001,"(10, 30, 10)",constant,0.001,100,adam,0.8176537386443047
172,tanh,1e-05,"(10, 30, 10)",constant,0.001,100,adam,0.8176537386443047
173,tanh,1e-05,"(10, 30, 10)",invscaling,0.001,100,adam,0.8176537386443047
174,tanh,1e-05,"(10, 30, 10)",adaptive,0.001,100,adam,0.8176537386443047
175,tanh,0.1,"(10, 30, 10)",invscaling,0.001,100,adam,0.8176537386443047
176,tanh,0.001,"(10, 30, 10)",constant,0.001,100,adam,0.8176537386443047
177,tanh,0.001,"(10, 30, 10)",adaptive,0.001,100,adam,0.8176537386443047
178,tanh,0.0001,"(10, 30, 10)",adaptive,0.001,100,adam,0.8176537386443047
179,tanh,0.01,"(10, 30, 10)",constant,0.001,100,adam,0.8176537386443047
180,tanh,0.001,"(10, 30, 10)",invscaling,0.001,100,adam,0.8176537386443047
181,relu,10.0,"(20,)",constant,0.001,200,lbfgs,0.8176100628930818
182,relu,10.0,"(20,)",adaptive,0.001,200,lbfgs,0.8176100628930818
183,relu,10.0,"(20,)",constant,0.1,200,lbfgs,0.8176100628930818
184,relu,10.0,"(20,)",adaptive,1.0,200,lbfgs,0.8176100628930818
185,relu,10.0,"(20,)",invscaling,0.0001,200,lbfgs,0.8176100628930818
186,relu,10.0,"(20,)",invscaling,0.01,200,lbfgs,0.8176100628930818
187,relu,10.0,"(20,)",invscaling,1.0,200,lbfgs,0.8176100628930818
188,relu,10.0,"(20,)",adaptive,0.0001,200,lbfgs,0.8176100628930818
189,relu,10.0,"(20,)",adaptive,0.1,200,lbfgs,0.8176100628930818
190,relu,10.0,"(20,)",invscaling,10.0,200,lbfgs,0.8176100628930818
191,relu,10.0,"(20,)",adaptive,10.0,200,lbfgs,0.8176100628930818
192,relu,10.0,"(20,)",constant,10.0,200,lbfgs,0.8176100628930818
193,relu,10.0,"(20,)",invscaling,0.1,200,lbfgs,0.8176100628930818
194,relu,10.0,"(20,)",constant,0.01,200,lbfgs,0.8176100628930818
195,relu,10.0,"(20,)",adaptive,0.01,200,lbfgs,0.8176100628930818
196,relu,10.0,"(20,)",invscaling,0.001,200,lbfgs,0.8176100628930818
197,relu,10.0,"(20,)",constant,1.0,200,lbfgs,0.8176100628930818
198,relu,10.0,"(20,)",constant,0.0001,200,lbfgs,0.8176100628930818
199,relu,0.1,"(100,)",constant,0.001,1000,sgd,0.8175663871418589
200,logistic,1.0,"(100,)",adaptive,0.01,100,lbfgs,0.8175663871418589
201,relu,0.0001,"(100,)",constant,0.01,100,sgd,0.8175663871418589
202,logistic,1.0,"(100,)",constant,0.0001,100,lbfgs,0.8175663871418589
203,logistic,1.0,"(100,)",adaptive,0.1,100,lbfgs,0.8175663871418589
204,logistic,1.0,"(100,)",constant,0.001,100,lbfgs,0.8175663871418589
205,relu,1e-05,"(100,)",adaptive,0.01,100,sgd,0.8175663871418589
206,relu,0.01,"(100,)",adaptive,0.01,100,sgd,0.8175663871418589
207,logistic,1.0,"(100,)",constant,0.01,100,lbfgs,0.8175663871418589
208,relu,0.001,"(100,)",adaptive,0.01,100,sgd,0.8175663871418589
209,relu,0.001,"(100,)",constant,0.01,100,sgd,0.8175663871418589
210,relu,0.1,"(100,)",adaptive,0.001,1000,sgd,0.8175663871418589
211,logistic,1.0,"(100,)",adaptive,1.0,100,lbfgs,0.8175663871418589
212,logistic,1.0,"(100,)",invscaling,10.0,100,lbfgs,0.8175663871418589
213,logistic,1.0,"(100,)",constant,10.0,100,lbfgs,0.8175663871418589
214,relu,0.0001,"(100,)",adaptive,0.01,100,sgd,0.8175663871418589
215,logistic,1.0,"(100,)",adaptive,0.0001,100,lbfgs,0.8175663871418589
216,logistic,1.0,"(100,)",invscaling,1.0,100,lbfgs,0.8175663871418589
217,logistic,1.0,"(100,)",invscaling,0.001,100,lbfgs,0.8175663871418589
218,logistic,1.0,"(100,)",invscaling,0.0001,100,lbfgs,0.8175663871418589
219,logistic,1.0,"(100,)",constant,1.0,100,lbfgs,0.8175663871418589
220,relu,1e-05,"(100,)",constant,0.01,100,sgd,0.8175663871418589
221,logistic,1.0,"(100,)",adaptive,10.0,100,lbfgs,0.8175663871418589
222,relu,0.01,"(100,)",constant,0.01,100,sgd,0.8175663871418589
223,logistic,1.0,"(100,)",invscaling,0.01,100,lbfgs,0.8175663871418589
224,logistic,1.0,"(100,)",adaptive,0.001,100,lbfgs,0.8175663871418589
225,logistic,1.0,"(100,)",constant,0.1,100,lbfgs,0.8175663871418589
226,logistic,1.0,"(100,)",invscaling,0.1,100,lbfgs,0.8175663871418589
227,relu,10.0,"(20,)",constant,0.1,200,adam,0.8175663871418588
228,relu,10.0,"(20,)",constant,0.1,1000,adam,0.8175663871418588
229,relu,10.0,"(20,)",invscaling,0.1,200,adam,0.8175663871418588
230,relu,10.0,"(20,)",invscaling,0.1,1000,adam,0.8175663871418588
231,logistic,1.0,"(100,)",adaptive,0.01,1000,sgd,0.8175663871418588
232,relu,10.0,"(20,)",invscaling,0.1,100,adam,0.8175663871418588
233,logistic,1.0,"(20,)",constant,0.001,1000,adam,0.8175663871418588
234,relu,10.0,"(20,)",adaptive,0.1,200,adam,0.8175663871418588
235,logistic,1.0,"(100,)",constant,0.001,1000,adam,0.8175663871418588
236,relu,10.0,"(20,)",adaptive,0.1,1000,adam,0.8175663871418588
237,logistic,1.0,"(20,)",adaptive,0.001,1000,adam,0.8175663871418588
238,logistic,1.0,"(100,)",invscaling,0.001,1000,adam,0.8175663871418588
239,relu,10.0,"(20,)",constant,0.1,100,adam,0.8175663871418588
240,relu,10.0,"(20,)",adaptive,0.1,100,adam,0.8175663871418588
241,relu,10.0,"(100,)",adaptive,0.1,100,sgd,0.8175663871418588
242,logistic,1.0,"(20,)",invscaling,0.001,1000,adam,0.8175663871418588
243,logistic,1.0,"(100,)",adaptive,0.001,1000,adam,0.8175663871418588
244,relu,10.0,"(100,)",constant,0.01,1000,sgd,0.8175227113906359
245,identity,0.001,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
246,identity,0.0001,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
247,relu,10.0,"(100,)",adaptive,0.01,1000,sgd,0.8175227113906359
248,identity,0.1,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
249,identity,0.1,"(100,)",constant,0.001,200,sgd,0.8175227113906359
250,identity,1e-05,"(100,)",constant,0.001,200,sgd,0.8175227113906359
251,identity,0.01,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
252,identity,0.0001,"(100,)",constant,0.001,200,sgd,0.8175227113906359
253,identity,0.01,"(100,)",constant,0.001,200,sgd,0.8175227113906359
254,identity,10.0,"(100,)",invscaling,0.1,1000,sgd,0.8175227113906359
255,identity,0.001,"(100,)",constant,0.001,200,sgd,0.8175227113906359
256,identity,1.0,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
257,identity,1e-05,"(100,)",adaptive,0.001,200,sgd,0.8175227113906359
258,identity,1.0,"(100,)",constant,0.001,200,sgd,0.8175227113906359
259,logistic,1.0,"(100,)",constant,0.1,1000,lbfgs,0.8154262753319357
260,logistic,1.0,"(100,)",constant,1.0,1000,lbfgs,0.8154262753319357
261,logistic,1.0,"(100,)",adaptive,10.0,1000,lbfgs,0.8154262753319357
262,logistic,1.0,"(100,)",constant,0.01,1000,lbfgs,0.8154262753319357
263,logistic,1.0,"(100,)",invscaling,0.01,1000,lbfgs,0.8154262753319357
264,logistic,1.0,"(100,)",adaptive,0.001,1000,lbfgs,0.8154262753319357
265,logistic,1.0,"(100,)",invscaling,1.0,1000,lbfgs,0.8154262753319357
266,logistic,1.0,"(100,)",adaptive,1.0,1000,lbfgs,0.8154262753319357
267,logistic,1.0,"(100,)",invscaling,0.0001,1000,lbfgs,0.8154262753319357
268,logistic,1.0,"(100,)",adaptive,0.1,1000,lbfgs,0.8154262753319357
269,logistic,1.0,"(100,)",invscaling,10.0,1000,lbfgs,0.8154262753319357
270,logistic,1.0,"(100,)",adaptive,0.01,1000,lbfgs,0.8154262753319357
271,logistic,1.0,"(100,)",constant,0.0001,1000,lbfgs,0.8154262753319357
272,logistic,1.0,"(100,)",constant,10.0,1000,lbfgs,0.8154262753319357
273,logistic,1.0,"(100,)",constant,0.001,1000,lbfgs,0.8154262753319357
274,logistic,1.0,"(100,)",invscaling,0.001,1000,lbfgs,0.8154262753319357
275,logistic,1.0,"(100,)",adaptive,0.0001,1000,lbfgs,0.8154262753319357
276,logistic,1.0,"(100,)",invscaling,0.1,1000,lbfgs,0.8154262753319357
277,tanh,10.0,"(20,)",constant,1.0,100,sgd,0.8153389238294899
278,tanh,10.0,"(20,)",constant,1.0,200,sgd,0.8153389238294899
279,tanh,10.0,"(20,)",constant,1.0,1000,sgd,0.8153389238294899
280,tanh,1.0,"(100,)",constant,0.0001,100,lbfgs,0.8152952480782669
281,tanh,1.0,"(20,)",adaptive,0.001,1000,lbfgs,0.8152952480782669
282,tanh,1.0,"(20,)",constant,1.0,1000,lbfgs,0.8152952480782669
283,tanh,1.0,"(20,)",constant,0.001,1000,lbfgs,0.8152952480782669
284,tanh,1.0,"(100,)",invscaling,0.01,100,lbfgs,0.8152952480782669
285,tanh,1.0,"(100,)",invscaling,0.0001,100,lbfgs,0.8152952480782669
286,tanh,1.0,"(100,)",adaptive,0.001,100,lbfgs,0.8152952480782669
287,tanh,1.0,"(20,)",constant,0.0001,1000,lbfgs,0.8152952480782669
288,tanh,1.0,"(100,)",adaptive,0.01,100,lbfgs,0.8152952480782669
289,tanh,1.0,"(20,)",invscaling,0.001,1000,lbfgs,0.8152952480782669
290,tanh,1.0,"(100,)",invscaling,10.0,100,lbfgs,0.8152952480782669
291,tanh,1.0,"(20,)",invscaling,0.1,1000,lbfgs,0.8152952480782669
292,tanh,1.0,"(20,)",adaptive,0.1,1000,lbfgs,0.8152952480782669
293,tanh,1.0,"(100,)",invscaling,0.001,100,lbfgs,0.8152952480782669
294,tanh,1.0,"(20,)",invscaling,0.01,1000,lbfgs,0.8152952480782669
295,tanh,1.0,"(20,)",constant,0.1,1000,lbfgs,0.8152952480782669
296,tanh,1.0,"(100,)",adaptive,0.0001,100,lbfgs,0.8152952480782669
297,tanh,1.0,"(100,)",constant,0.001,100,lbfgs,0.8152952480782669
298,tanh,1.0,"(100,)",adaptive,10.0,100,lbfgs,0.8152952480782669
299,tanh,1.0,"(20,)",adaptive,10.0,1000,lbfgs,0.8152952480782669
300,tanh,1.0,"(20,)",invscaling,1.0,1000,lbfgs,0.8152952480782669
301,tanh,1.0,"(20,)",invscaling,10.0,1000,lbfgs,0.8152952480782669
302,tanh,1.0,"(100,)",adaptive,1.0,100,lbfgs,0.8152952480782669
303,tanh,1.0,"(20,)",adaptive,1.0,1000,lbfgs,0.8152952480782669
304,tanh,1.0,"(100,)",invscaling,1.0,100,lbfgs,0.8152952480782669
305,tanh,1.0,"(100,)",invscaling,0.1,100,lbfgs,0.8152952480782669
306,tanh,1.0,"(100,)",constant,0.01,100,lbfgs,0.8152952480782669
307,tanh,1.0,"(20,)",invscaling,0.0001,1000,lbfgs,0.8152952480782669
308,tanh,1.0,"(20,)",adaptive,0.01,1000,lbfgs,0.8152952480782669
309,tanh,1.0,"(20,)",constant,10.0,1000,lbfgs,0.8152952480782669
310,tanh,1.0,"(100,)",adaptive,0.1,100,lbfgs,0.8152952480782669
311,tanh,1.0,"(100,)",constant,10.0,100,lbfgs,0.8152952480782669
312,tanh,1.0,"(20,)",adaptive,0.0001,1000,lbfgs,0.8152952480782669
313,tanh,1.0,"(100,)",constant,0.1,100,lbfgs,0.8152952480782669
314,tanh,1.0,"(100,)",constant,1.0,100,lbfgs,0.8152952480782669
315,tanh,1.0,"(20,)",constant,0.01,1000,lbfgs,0.8152952480782669
316,relu,0.1,"(100,)",adaptive,0.01,100,sgd,0.8152515723270441
317,relu,0.1,"(100,)",constant,0.01,100,sgd,0.8152515723270441
318,logistic,1.0,"(100,)",adaptive,0.01,1000,adam,0.815251572327044
319,relu,10.0,"(100,)",adaptive,1.0,100,sgd,0.815251572327044
320,relu,10.0,"(100,)",constant,0.1,1000,sgd,0.815251572327044
321,relu,10.0,"(100,)",constant,0.1,200,sgd,0.815251572327044
322,logistic,1.0,"(100,)",invscaling,0.01,200,adam,0.815251572327044
323,relu,10.0,"(100,)",adaptive,0.1,200,sgd,0.815251572327044
324,logistic,1.0,"(100,)",constant,0.01,1000,adam,0.815251572327044
325,logistic,1.0,"(100,)",constant,0.01,200,adam,0.815251572327044
326,logistic,1.0,"(100,)",invscaling,0.01,1000,adam,0.815251572327044
327,relu,10.0,"(100,)",constant,0.1,100,sgd,0.815251572327044
328,logistic,1.0,"(100,)",adaptive,0.01,200,adam,0.815251572327044
329,relu,10.0,"(100,)",adaptive,0.1,1000,sgd,0.815251572327044
330,identity,10.0,"(20,)",constant,10.0,1000,lbfgs,0.8152515723270439
331,identity,10.0,"(20,)",constant,0.001,200,lbfgs,0.8152515723270439
332,identity,10.0,"(100,)",invscaling,0.0001,1000,lbfgs,0.8152515723270439
333,identity,10.0,"(20,)",invscaling,0.0001,200,lbfgs,0.8152515723270439
334,identity,10.0,"(20,)",invscaling,0.0001,100,lbfgs,0.8152515723270439
335,identity,10.0,"(20,)",constant,10.0,100,lbfgs,0.8152515723270439
336,identity,10.0,"(20,)",constant,0.001,100,lbfgs,0.8152515723270439
337,identity,10.0,"(100,)",invscaling,0.0001,200,lbfgs,0.8152515723270439
338,identity,10.0,"(100,)",constant,0.001,1000,lbfgs,0.8152515723270439
339,identity,10.0,"(100,)",constant,10.0,200,lbfgs,0.8152515723270439
340,identity,10.0,"(100,)",constant,10.0,1000,lbfgs,0.8152515723270439
341,identity,10.0,"(100,)",constant,0.001,200,lbfgs,0.8152515723270439
342,identity,10.0,"(20,)",constant,10.0,200,lbfgs,0.8152515723270439
